Code,Date,Close,MarketCapB,Volume,TurnoverJPY
3182,2026-09-09,1580.0,,74300,117394000
3185,2026-09-09,146.0,,66000,9636000
3186,2026-09-09,2950.0,,562000,1657900000
3191,2026-09-09,2218.0,,116700,258840600
3192,2026-09-09,280.0,,16700,4676000
3197,2026-09-09,3369.0,,1050800,3540145200
3201,2026-09-09,1989.0,,61500,122323500
3222,2026-09-09,843.0,,414700,349592100
3223,2026-09-09,962.0,,3000,2886000
3231,2026-09-09,916.7999877929688,,3114900,2855740282
3288,2026-09-09,7568.0,,323000,2444464000
3289,2026-09-09,1303.5,,2481400,3234504900
3291,2026-09-09,2246.0,,428900,963309400
3296,2026-09-09,80700.0,,4696,378967200
3317,2026-09-09,1490.0,,900,1341000
3349,2026-09-09,6625.0,,533100,3531787500
3360,2026-09-09,2383.0,,246700,587886100
3382,2026-09-09,2028.5,,7213300,14632179050
3387,2026-09-09,779.0,,1275900,993926100
3391,2026-09-09,2337.0,,1451600,3392389200
3395,2026-09-09,2447.0,,75200,184014400
3397,2026-09-09,4243.0,,370100,1570334300
3401,2026-09-09,1645.5,,666300,1096396650
3402,2026-09-09,1222.0,1790.0,4237200,5177858400
3405,2026-09-09,1785.5,,1306700,2333112850
3407,2026-09-09,1567.0,,3967900,6217699300
3431,2026-09-09,1563.0,,59500,92998500
3433,2026-09-09,2776.0,,159900,443882400
3436,2026-09-09,3122.0,,10555000,32952710000
3445,2026-09-09,5550.0,,160000,888000000
3449,2026-09-09,4060.0,,123300,500598000
3465,2026-09-09,3265.0,,135200,441428000
3495,2026-09-09,2280.0,,800,1824000
3498,2026-09-09,7470.0,,206200,1540314000
3543,2026-09-09,2859.0,,180600,516335400
3547,2026-09-09,1874.0,,24700,46287800
3549,2026-09-09,4015.0,,238100,955971500
3563,2026-09-09,5517.0,,2073900,11441706300
3569,2026-09-09,3295.0,,125800,414511000
3580,2026-09-09,741.0,,57400,42533400
3591,2026-09-09,3986.0,,101100,402984600
3608,2026-09-09,1227.0,,178600,219142200
3612,2026-09-09,1569.0,,263300,413117700
3622,2026-09-09,495.0,,1800,891000
3626,2026-09-09,3800.0,,888200,3375160000
3635,2026-09-09,1636.5,,777000,1271560500
3636,2026-09-09,4780.0,,33200,158696000
3647,2026-09-09,118.0,,94300,11127400
3648,2026-09-09,1062.0,,6300,6690600
3659,2026-09-09,3115.0,,2712300,8448814500
3660,2026-09-09,486.0,,1263600,614109600
3661,2026-09-09,785.0,,485200,380882000
3668,2026-09-09,421.0,,404800,170420800
3673,2026-09-09,445.0,,844400,375758000
3675,2026-09-09,596.0,,15500,9238000
3697,2026-09-09,830.9000244140625,,5142200,4272654106
3719,2026-09-09,114.0,,170300,19414200
3750,2026-09-09,832.0,,4800,3993600
3762,2026-09-09,2304.0,,176200,405964800
3765,2026-09-09,2450.0,,257400,630630000
3769,2026-09-09,8466.0,,334900,2835263400
3774,2026-09-09,3231.0,,392500,1268167500
3778,2026-09-09,3750.0,,616600,2312250000
3815,2026-09-09,428.0,,4700,2011600
3823,2026-09-09,32.0,,179300,5737600
3844,2026-09-09,1260.0,,212300,267498000
3861,2026-09-09,864.0,,3279900,2833833600
3863,2026-09-09,1300.0,,504400,655720000
3865,2026-09-09,900.0,,146400,131760000
3880,2026-09-09,941.0,,214400,201750400
3895,2026-09-09,480.0,,11000,5280000
3904,2026-09-09,425.0,,6000,2550000
3923,2026-09-09,1020.5,,1852300,1890272150
3941,2026-09-09,1521.0,,823900,1253151900
3951,2026-09-09,908.0,,20300,18432400
3962,2026-09-09,966.0,,172100,166248600
3969,2026-09-09,1400.0,,3600,5040000
3993,2026-09-09,3060.0,,239000,731340000
3994,2026-09-09,5879.0,,425600,2502102400
4004,2026-09-09,16070.0,,1598200,25683074000
4005,2026-09-09,573.7999877929688,,12098500,6942119152
4008,2026-09-09,1450.0,,182300,264335000
4021,2026-09-09,8002.0,,467200,3738534400
4023,2026-09-09,4470.0,,245500,1097385000
4028,2026-09-09,3000.0,,189600,568800000
4041,2026-09-09,3850.0,,90100,346885000
4042,2026-09-09,2594.0,,1008900,2617086600
4043,2026-09-09,4032.0,,492700,1986566400
4044,2026-09-09,4255.0,,63600,270618000
4045,2026-09-09,1815.0,,321600,583704000
4046,2026-09-09,1999.0,,324700,649075300
4047,2026-09-09,2194.0,,582400,1277785600
4061,2026-09-09,3308.0,,573700,1897799600
4062,2026-09-09,21420.0,,8875900,190121778000
4063,2026-09-09,5719.0,,6593000,37705367000
4071,2026-09-09,2047.0,,272500,557807500
4078,2026-09-09,3650.0,,211300,771245000
4091,2026-09-09,5438.0,,538900,2930538200
4095,2026-09-09,1748.0,,177900,310969200
4109,2026-09-09,5360.0,,49100,263176000
4114,2026-09-09,2538.5,,864800,2195294800
4118,2026-09-09,5968.0,,195700,1167937600
4120,2026-09-09,3050.0,,600,1830000
4151,2026-09-09,2224.0,,2172200,4830972800
4165,2026-09-09,637.0,,486500,309900500
417A,2026-09-09,1911.0,,262400,501446400
4180,2026-09-09,1393.0,,2017600,2810516800
4182,2026-09-09,3858.0,,1518000,5856444000
4183,2026-09-09,2141.0,,2446500,5237956500
4186,2026-09-09,8378.0,,648600,5433970800
4187,2026-09-09,4225.0,,84700,357857500
4188,2026-09-09,1172.5,,5474400,6418734000
4189,2026-09-09,3215.0,,94700,304460500
4194,2026-09-09,8649.0,,190700,1649364300
4202,2026-09-09,1406.0,,803800,1130142800
4203,2026-09-09,7660.0,,514700,3942602000
4204,2026-09-09,2499.5,,1480800,3701259600
4205,2026-09-09,2347.5,,836000,1962510000
4206,2026-09-09,4133.0,,221900,917112700
4208,2026-09-09,3416.0,,719400,2457470400
4212,2026-09-09,2906.0,,43900,127573400
4216,2026-09-09,5860.0,,55600,325816000
4272,2026-09-09,2033.5,,495300,1007192550
4290,2026-09-09,670.0,,647300,433691000
4307,2026-09-09,4818.0,,1964100,9463033800
4324,2026-09-09,3535.0,,886700,3134484500
4368,2026-09-09,2875.0,,643400,1849775000
4369,2026-09-09,3060.0,,547900,1676574000
4373,2026-09-09,1099.0,,1332400,1464307600
4385,2026-09-09,3967.0,,1911700,7583713900
4401,2026-09-09,4482.0,,237700,1065371400
4403,2026-09-09,2654.0,,1000600,2655592400
4418,2026-09-09,1053.0,,266100,280203300
4427,2026-09-09,226.0,,18400,4158400
4432,2026-09-09,3095.0,,114500,354377500
4443,2026-09-09,1976.0,,1496000,2956096000
4452,2026-09-09,3413.0,,2018300,6888457900
4465,2026-09-09,2405.0,,1500,3607500
4471,2026-09-09,5960.0,,105300,627588000
4480,2026-09-09,2434.0,,288500,702209000
4483,2026-09-09,3460.0,,398600,1379156000
4502,2026-09-09,5615.0,,3253000,18265595000
4503,2026-09-09,2237.0,,4891400,10942061800
4506,2026-09-09,1545.0,,4208100,6501514500
4507,2026-09-09,2846.5,,2897500,8247733750
4516,2026-09-09,3363.0,,286500,963499500
4519,2026-09-09,6476.0,,2283900,14790536400
4521,2026-09-09,3865.0,,96600,373359000
4523,2026-09-09,4620.0,,1141500,5273730000
4527,2026-09-09,2835.0,,889400,2521449000
4528,2026-09-09,2353.0,,1354600,3187373800
4536,2026-09-09,1758.5,,1176300,2068523550
4538,2026-09-09,2230.0,,10500,23415000
4540,2026-09-09,3666.0,,604400,2215730400
4543,2026-09-09,2268.0,,3938300,8932064400
4544,2026-09-09,3425.0,,199800,684315000
4547,2026-09-09,3980.0,,51000,202980000
4549,2026-09-09,2262.0,,145100,328216200
4552,2026-09-09,524.0,,407700,213634800
4553,2026-09-09,3495.0,,109000,380955000
4559,2026-09-09,1977.0,,156400,309202800
4565,2026-09-09,1190.0,,1449600,1725024000
4568,2026-09-09,2710.5,,5390100,14609866050
4569,2026-09-09,1100.0,,214600,236060000
4570,2026-09-09,1152.0,,186400,214732800
4578,2026-09-09,11675.0,,1178700,13761322500
4584,2026-09-09,168.0,,309600,52012800
4587,2026-09-09,1082.5,,733500,794013750
4612,2026-09-09,1113.5,,2844400,3167239400
4613,2026-09-09,2797.0,,615800,1722392600
4617,2026-09-09,3505.0,,116100,406930500
4623,2026-09-09,1832.0,,2800,5129600
4626,2026-09-09,4720.0,,300900,1420248000
4631,2026-09-09,4646.0,,638800,2967864800
4633,2026-09-09,2537.0,,128400,325750800
4634,2026-09-09,5100.0,,111800,570180000
4661,2026-09-09,3143.0,,6278600,19733639800
4664,2026-09-09,1190.0,,97200,115668000
4665,2026-09-09,4600.0,,90100,414460000
4666,2026-09-09,1952.0,,949200,1852838400
4676,2026-09-09,4022.0,,536400,2157400800
4680,2026-09-09,1196.5,,2851800,3412178700
4681,2026-09-09,1767.0,,312300,551834100
4684,2026-09-09,4822.0,,2030600,9791553200
4686,2026-09-09,4150.0,,80200,332830000
4687,2026-09-09,1031.0,,109600,112997600
4689,2026-09-09,516.4000244140625,,16104000,8316105993
4694,2026-09-09,3580.0,,57400,205492000
4704,2026-09-09,5626.0,,988900,5563551400
4716,2026-09-09,8850.0,,211900,1875315000
4722,2026-09-09,2421.0,,412400,998420400
4725,2026-09-09,1922.0,,37500,72075000
4728,2026-09-09,650.0,,3600,2340000
4732,2026-09-09,1914.5,,1103800,2113225100
4733,2026-09-09,8010.0,,143900,1152639000
4746,2026-09-09,6940.0,,34100,236654000
4751,2026-09-09,1217.5,,4430700,5394377250
4755,2026-09-09,718.0,,15922600,11432426800
4767,2026-09-09,380.0,,114300,43434000
4768,2026-09-09,3500.0,,1016200,3556700000
4772,2026-09-09,72.0,,64100,4615200
4776,2026-09-09,2887.0,,203500,587504500
4800,2026-09-09,1357.0,,26900,36503300
4811,2026-09-09,885.0,,13400,11859000
4812,2026-09-09,2854.0,,1124200,3208466800
4816,2026-09-09,2975.0,,420100,1249797500
4819,2026-09-09,2219.0,,191500,424938500
4820,2026-09-09,571.0,,84300,48135300
4825,2026-09-09,1997.0,,222200,443733400
4849,2026-09-09,1534.0,,270500,414947000
4887,2026-09-09,1587.5,,643700,1021873750
4901,2026-09-09,3199.0,,3363200,10758876800
4902,2026-09-09,574.9000244140625,,5333900,3066459240
4911,2026-09-09,3351.0,,2280500,7641955500
4912,2026-09-09,1775.5,,1242100,2205348550
4914,2026-09-09,1285.0,,139400,179129000
4918,2026-09-09,297.0,,8700,2583900
4919,2026-09-09,3120.0,,126500,394680000
4922,2026-09-09,5559.0,,293500,1631566500
4927,2026-09-09,1332.0,,484400,645220800
4928,2026-09-09,4775.0,,75500,360512500
4929,2026-09-09,739.0,,1200,886800
4956,2026-09-09,1461.0,,47500,69397500
4958,2026-09-09,3245.0,,41500,134667500
4966,2026-09-09,19250.0,,45900,883575000
4967,2026-09-09,5700.0,,199600,1137720000
4971,2026-09-09,6220.0,,257100,1599162000
4975,2026-09-09,5630.0,,100200,564126000
4980,2026-09-09,2845.0,,933900,2656945500
4985,2026-09-09,4675.0,,52100,243567500
4996,2026-09-09,766.0,,382600,293071600
5016,2026-09-09,3909.0,,21408400,83685435600
5019,2026-09-09,1660.0,,5203300,8637478000
5020,2026-09-09,1459.0,,9312400,13586791600
5021,2026-09-09,4520.0,,626700,2832684000
5028,2026-09-09,355.0,,8800,3124000
5032,2026-09-09,2855.0,,448400,1280182000
5076,2026-09-09,2800.0,,1285700,3599960000
5101,2026-09-09,6835.0,,999100,6828848500
5105,2026-09-09,3584.0,,1449200,5193932800
5108,2026-09-09,3759.0,,3639300,13680128700
5110,2026-09-09,2027.5,,2807600,5692409000
5121,2026-09-09,2696.0,,64000,172544000
5133,2026-09-09,296.0,,58100,17197600
5139,2026-09-09,930.0,,8900,8277000
5162,2026-09-09,800.0,,1500,1200000
5192,2026-09-09,4235.0,,47600,201586000
5201,2026-09-09,5581.0,,1339700,7476865700
5202,2026-09-09,494.0,,2652400,1310285600
5208,2026-09-09,2615.0,,228400,597266000
5214,2026-09-09,4791.0,,688300,3297645300
5232,2026-09-09,5635.0,,181200,1021062000
5233,2026-09-09,4136.0,,409200,1692451200
5262,2026-09-09,1156.0,,183400,212010400
5288,2026-09-09,1467.0,,215100,315551700
5290,2026-09-09,1202.0,,70300,84500600
5301,2026-09-09,1980.0,,1328200,2629836000
5302,2026-09-09,5020.0,,42300,212346000
5310,2026-09-09,6950.0,,74900,520555000
5331,2026-09-09,3500.0,,151000,528500000
5332,2026-09-09,5803.0,,876700,5087490100
5333,2026-09-09,5138.0,,1616900,8307632200
5334,2026-09-09,7446.0,,1266100,9427380600
5344,2026-09-09,57740.0,,120000,6928800000
5351,2026-09-09,2013.0,,78100,157215300
5384,2026-09-09,3350.0,,278100,931635000
5393,2026-09-09,3330.0,,400500,1333665000
5401,2026-09-09,675.9000244140625,,47309000,31976154255
5406,2026-09-09,2035.0,,1660300,3378710500
5410,2026-09-09,3105.0,,71300,221386500
5411,2026-09-09,1830.0,,6407200,11725176000
5423,2026-09-09,1702.0,,282400,480644800
543A,2026-09-09,268.0,,19554000,5240472000
5440,2026-09-09,1993.0,,76000,151468000
5444,2026-09-09,12175.0,,121200,1475610000
5445,2026-09-09,2016.0,,77900,157046400
5451,2026-09-09,1406.0,,186300,261937800
5461,2026-09-09,2134.0,,62500,133375000
5463,2026-09-09,1736.0,,707500,1228220000
5471,2026-09-09,2385.5,,955000,2278152500
547A,2026-09-09,416.0,,2198200,914451200
5480,2026-09-09,5330.0,,57900,308607000
5482,2026-09-09,3140.0,,151900,476966000
5532,2026-09-09,3400.0,,18200,61880000
5563,2026-09-09,426.0,,554100,236046600
5586,2026-09-09,915.0,,71600,65514000
5602,2026-09-09,1650.0,,242700,400455000
5631,2026-09-09,7312.0,,798600,5839363200
5644,2026-09-09,7220.0,,3500,25270000
5702,2026-09-09,1810.0,,234000,423540000
5703,2026-09-09,2975.0,,195900,582802500
5706,2026-09-09,26200.0,,1495400,39179480000
5711,2026-09-09,5386.0,,2029400,10930348400
5713,2026-09-09,10370.0,,2628800,27260656000
5714,2026-09-09,9456.0,,370800,3506284800
5715,2026-09-09,4380.0,,210000,919800000
5726,2026-09-09,2665.0,,506600,1350089000
5741,2026-09-09,2261.0,,563100,1273169100
5801,2026-09-09,4129.0,,19933400,82305008600
5802,2026-09-09,2189.5,,15044400,32939713800
5803,2026-09-09,5493.0,,34565900,189870488700
5805,2026-09-09,14660.0,,279300,4094538000
5830,2026-09-09,3721.0,,1037900,3862025900
5831,2026-09-09,3440.0,,2063000,7096720000
5832,2026-09-09,3406.0,,376400,1282018400
5838,2026-09-09,6336.0,,1040900,6595142400
5842,2026-09-09,2971.0,,61800,183607800
5844,2026-09-09,4753.0,,821300,3903638900
5851,2026-09-09,2693.0,,119500,321813500
5857,2026-09-09,3750.0,,590500,2214375000
5901,2026-09-09,4502.0,,234700,1056619400
5911,2026-09-09,2975.0,,90800,270130000
5929,2026-09-09,3473.0,,704700,2447423100
5930,2026-09-09,1887.0,,89000,167943000
5938,2026-09-09,1733.0,498.1,1741100,3017326300
5939,2026-09-09,4720.0,,1500,7080000
5940,2026-09-09,749.0,,11100,8313900
5943,2026-09-09,2242.0,,68400,153352800
5947,2026-09-09,3460.0,,254800,881608000
5949,2026-09-09,1298.0,,150900,195868200
5970,2026-09-09,2166.0,,132100,286128600
5975,2026-09-09,3205.0,,95200,305116000
5988,2026-09-09,1666.0,,79900,133113400
5991,2026-09-09,3325.0,,539500,1793837500
6005,2026-09-09,3082.0,,278400,858028800
6013,2026-09-09,2966.0,,184200,546337200
6035,2026-09-09,717.0,,20100,14411700
6036,2026-09-09,3635.0,,244700,889484500
6045,2026-09-09,2123.0,,35400,75154200
6055,2026-09-09,2143.0,,524500,1124003500
6080,2026-09-09,4015.0,,43900,176258500
6088,2026-09-09,547.0,,361100,197521700
6098,2026-09-09,15305.0,,4013600,61428148000
6101,2026-09-09,5030.0,,320900,1614127000
6103,2026-09-09,4330.0,,403100,1745423000
6104,2026-09-09,4215.0,,112800,475452000
6113,2026-09-09,2433.0,,2024600,4925851800
6118,2026-09-09,1274.0,,298100,379779400
6134,2026-09-09,6999.0,,628800,4400971200
6135,2026-09-09,14760.0,,107600,1588176000
6136,2026-09-09,3482.0,,291200,1013958400
6140,2026-09-09,1149.0,,517600,594722400
6141,2026-09-09,2784.5,,1589300,4425405850
6143,2026-09-09,1682.0,,428600,720905200
6146,2026-09-09,53590.0,,1419500,76071005000
6155,2026-09-09,541.0,,3300,1785300
6167,2026-09-09,973.0,,53200,51763600
6178,2026-09-09,2400.0,,4244300,10186320000
6191,2026-09-09,773.0,,81600,63076800
6194,2026-09-09,834.0,,117600,98078400
6196,2026-09-09,1397.0,,404000,564388000
6200,2026-09-09,705.0,,368800,260004000
6209,2026-09-09,3820.0,,82500,315150000
6222,2026-09-09,921.0,,141700,130505700
6235,2026-09-09,2466.0,,281400,693932400
6250,2026-09-09,4365.0,,133500,582727500
6254,2026-09-09,3360.0,,411900,1383984000
6258,2026-09-09,3575.0,,292400,1045330000
6268,2026-09-09,4530.0,,970200,4395006000
6269,2026-09-09,9574.0,,643000,6156082000
6273,2026-09-09,67890.0,,212800,14446992000
6276,2026-09-09,370.0,,82500,30525000
6277,2026-09-09,5530.0,,28600,158158000
6278,2026-09-09,13570.0,,176200,2391034000
6282,2026-09-09,2854.0,,109600,312798400
6284,2026-09-09,8390.0,,41700,349863000
6287,2026-09-09,2683.0,,103500,277690500
6301,2026-09-09,7418.0,,2528300,18754929400
6302,2026-09-09,5700.0,,758700,4324590000
6305,2026-09-09,5811.0,,1174800,6826762800
6315,2026-09-09,2189.0,,2667000,5838063000
6323,2026-09-09,3669.0,,1118500,4103776500
6326,2026-09-09,2837.5,,5100200,14471817500
6331,2026-09-09,3245.0,,124200,403029000
6332,2026-09-09,2778.0,,100100,278077800
6345,2026-09-09,1446.0,,127300,184075800
6349,2026-09-09,1955.0,,139400,272527000
6361,2026-09-09,4392.0,,2928700,12862850400
6363,2026-09-09,2946.0,,160000,471360000
6367,2026-09-09,20835.0,,1041700,21703819500
6368,2026-09-09,12550.0,,175300,2200015000
