Code,Date,Close,MarketCapB,Volume,TurnoverJPY
2379,2026-09-18,1848.0,96.75,215800,398798400
2384,2026-09-18,5260.0,208.91,84300,443418000
2413,2026-09-18,1773.0,1181.38,2616200,4638522600
2432,2026-09-18,2545.5,235.49,956500,2434770750
2433,2026-09-18,1295.5,465.13,884500,1145869750
2454,2026-09-18,348.0,4.9,5600,1948800
2485,2026-09-18,451.0,10.15,26100,11771100
2492,2026-09-18,713.0,190.08,2695600,1921962800
2501,2026-09-18,1848.0,720.67,960700,1775373600
2502,2026-09-18,1610.0,2354.89,4788900,7710129000
2503,2026-09-18,2848.5,2257.18,2605100,7420627350
2510,2026-09-18,797.0999755859375,,11730,9349983
2513,2026-09-18,3542.0,,2934,10392228
2522,2026-09-18,8674.0,,1903,16506622
2531,2026-09-18,2502.0,478.99,399500,999549000
2565,2026-09-18,866.0,,4822,4175852
2579,2026-09-18,3830.0,619.59,815500,3123365000
2585,2026-09-18,1341.0,69.58,497100,666611100
2587,2026-09-18,4513.0,1394.52,761100,3434844300
2590,2026-09-18,3010.0,95.44,72400,217924000
2593,2026-09-18,3165.0,364.7,287100,908671500
2602,2026-09-18,2107.0,192.8,242100,510104700
2607,2026-09-18,4453.0,382.88,239000,1064267000
2647,2026-09-18,5658.0,,704,3983232
2659,2026-09-18,3390.0,201.5,153500,520365000
2664,2026-09-18,3720.0,81.43,38600,143592000
2670,2026-09-18,2684.0,664.6,450800,1209947200
2678,2026-09-18,1243.0,111.29,437900,544309700
2681,2026-09-18,2357.0,93.77,127800,301224600
2685,2026-09-18,3130.0,144.38,149800,468874000
268A,2026-09-18,1592.0,360.58,2302100,3664943200
2695,2026-09-18,1673.0,132.98,394800,660500400
2702,2026-09-18,7860.0,1045.06,473400,3720924000
2726,2026-09-18,1486.0,257.16,653700,971398200
2730,2026-09-18,2516.0,266.04,273000,686868000
2733,2026-09-18,2705.0,90.55,120200,325141000
2749,2026-09-18,675.0,57.81,426400,287820000
2752,2026-09-18,1166.0,59.81,57100,66578600
2760,2026-09-18,4240.0,124.87,81400,345136000
2767,2026-09-18,2647.0,164.78,438900,1161768300
2768,2026-09-18,5872.0,1221.73,954500,5604824000
2784,2026-09-18,2353.0,412.74,359000,844727000
2791,2026-09-18,4560.0,61.16,37400,170544000
2801,2026-09-18,1655.0,1535.41,2915700,4825483500
2802,2026-09-18,4904.0,4672.32,2834200,13898916800
2806,2026-09-18,1917.0,13.32,1500,2875500
2809,2026-09-18,4440.0,600.6,327700,1454988000
2810,2026-09-18,3974.0,354.53,292100,1160805400
2811,2026-09-18,2692.0,243.47,268800,723609600
2815,2026-09-18,5250.0,164.53,85600,449400000
2820,2026-09-18,6500.0,45.29,12800,83200000
2855,2026-09-18,914.0,,1331,1216534
285A,2026-09-18,54570.0,29058.8,28534900,1557149493000
2871,2026-09-18,2210.0,553.86,1349600,2982616000
2874,2026-09-18,2164.0,128.09,135000,292140000
2875,2026-09-18,9737.0,925.1,494900,4818841300
2897,2026-09-18,2943.5,843.54,1177600,3466265600
2903,2026-09-18,1608.0,17.07,1200,1929600
2908,2026-09-18,1638.0,46.64,34900,57166200
2910,2026-09-18,1421.0,37.15,37000,52577000
2914,2026-09-18,6886.0,12225.11,3055100,21037418600
2918,2026-09-18,2717.0,47.05,55300,150250100
2922,2026-09-18,1992.0,25.06,11600,23107200
2931,2026-09-18,350.0,48.83,412000,144200000
3002,2026-09-18,4075.0,127.73,136800,557460000
3003,2026-09-18,1740.0,1321.22,1280600,2228244000
3020,2026-09-18,4760.0,12.87,5200,24752000
3028,2026-09-18,2312.0,86.7,57300,132477600
3034,2026-09-18,2349.0,88.27,126900,298088100
3038,2026-09-18,3037.0,673.68,2182100,6627037700
3046,2026-09-18,5910.0,137.97,154800,914868000
3048,2026-09-18,1723.0,295.07,393900,678689700
3050,2026-09-18,1600.0,218.61,233100,372960000
3064,2026-09-18,1970.0,968.61,1705800,3360426000
3076,2026-09-18,3010.0,160.35,89900,270599000
3086,2026-09-18,2667.0,650.94,1100900,2936100300
3087,2026-09-18,3265.0,137.2,100800,329112000
3088,2026-09-18,2529.0,994.71,1844700,4665246300
3091,2026-09-18,2796.0,83.32,48500,135606000
3092,2026-09-18,1162.0,1011.6,2392200,2779736400
3097,2026-09-18,5330.0,204.67,162300,865059000
3099,2026-09-18,3296.0,1143.66,2007100,6615401600
3101,2026-09-18,1648.0,145.43,381900,629371200
3105,2026-09-18,2435.5,380.5,732100,1783029550
3106,2026-09-18,11320.0,177.85,25400,287528000
3107,2026-09-18,3737.0,319.71,643500,2404759500
3110,2026-09-18,3080.0,560.64,4612000,14204960000
3116,2026-09-18,2236.5,399.57,364000,814086000
3132,2026-09-18,4088.0,729.97,872300,3565962400
3148,2026-09-18,3300.0,213.19,56300,185790000
3167,2026-09-18,1387.0,165.83,632400,877138800
3182,2026-09-18,1636.0,56.82,75000,122700000
3186,2026-09-18,2909.0,228.04,479200,1393992800
3191,2026-09-18,2261.0,136.28,133800,302521800
3192,2026-09-18,261.0,1.74,16100,4202100
3197,2026-09-18,3262.0,741.85,803300,2620364600
3199,2026-09-18,1312.0,24.52,28400,37260800
3201,2026-09-18,1983.0,129.16,53200,105495600
3222,2026-09-18,841.0,174.17,375200,315543200
3231,2026-09-18,910.0,777.33,3204200,2915822000
3248,2026-09-18,895.0,2.85,2800,2506000
3288,2026-09-18,7587.0,833.27,258900,1964274300
3289,2026-09-18,1280.0,912.94,1763500,2257280000
3291,2026-09-18,2219.5,613.31,387600,860278200
3297,2026-09-18,1179.0,3.19,800,943200
3299,2026-09-18,1718.0,40.51,87600,150496800
3349,2026-09-18,6436.0,510.1,422800,2721140800
3355,2026-09-18,1838.0,36.24,22700,41722600
3360,2026-09-18,2458.5,224.25,236600,581681100
3382,2026-09-18,2020.0,4579.46,6602100,13336242000
3387,2026-09-18,761.0,343.21,827700,629879700
3391,2026-09-18,2161.5,979.36,1471600,3180863400
3395,2026-09-18,2535.0,54.34,85300,216235500
3397,2026-09-18,4451.0,391.38,308700,1374023700
3401,2026-09-18,1692.0,326.41,544000,920448000
3402,2026-09-18,1248.0,1828.1,3992800,4983014400
3405,2026-09-18,1763.0,531.19,1207600,2128998800
3407,2026-09-18,1600.0,2133.73,4237400,6779840000
3421,2026-09-18,1621.0,25.51,36300,58842300
3431,2026-09-18,1568.0,41.01,53400,83731200
3433,2026-09-18,2853.0,169.66,168800,481586400
3436,2026-09-18,3028.0,1058.99,10592300,32073484400
3445,2026-09-18,5800.0,154.26,218400,1266720000
3457,2026-09-18,923.0,18.43,59500,54918500
3465,2026-09-18,3260.0,101.21,124800,406848000
3468,2026-09-18,54500.0,146.44,18240,994080000
3498,2026-09-18,7420.0,,124800,926016000
3542,2026-09-18,1506.0,16.01,8500,12801000
3543,2026-09-18,2882.0,131.16,167700,483311400
3549,2026-09-18,4000.0,379.85,248800,995200000
3563,2026-09-18,4938.0,1122.26,3715000,18344670000
3569,2026-09-18,3320.0,193.75,123700,410684000
3591,2026-09-18,3948.0,195.18,99200,391641600
3608,2026-09-18,1225.0,69.79,169200,207270000
3612,2026-09-18,1599.0,121.85,206900,330833100
3626,2026-09-18,4083.0,856.73,843500,3444010500
3635,2026-09-18,1700.0,568.2,761200,1294040000
3636,2026-09-18,4930.0,77.69,38700,190791000
3657,2026-09-18,388.0,13.72,402200,156053600
3659,2026-09-18,3200.0,2492.41,3163300,10122560000
3660,2026-09-18,510.0,49.71,873500,445485000
3661,2026-09-18,809.0,56.52,387400,313406600
3668,2026-09-18,454.0,58.37,496100,225229400
3673,2026-09-18,491.0,88.96,543300,266760300
3694,2026-09-18,471.0,25.67,217600,102489600
3697,2026-09-18,881.0999755859375,225.21,3801900,3349853997
3723,2026-09-18,2795.0,27.58,15400,43043000
3741,2026-09-18,3220.0,32.87,49800,160356000
3762,2026-09-18,2532.0,101.27,268700,680348400
3765,2026-09-18,2530.0,132.49,201600,510048000
3766,2026-09-18,1525.0,5.21,3900,5947500
3769,2026-09-18,8819.0,669.74,270200,2382893800
3772,2026-09-18,1112.0,21.33,17600,19571200
3774,2026-09-18,3430.0,608.24,368900,1265327000
3778,2026-09-18,3840.0,153.69,642300,2466432000
3844,2026-09-18,1342.0,42.8,211200,283430400
3861,2026-09-18,875.7000122070312,743.67,2308200,2021290768
3863,2026-09-18,1326.0,152.9,408900,542201400
3865,2026-09-18,918.0,145.83,181800,166892400
3880,2026-09-18,1024.0,157.92,220600,225894400
3891,2026-09-18,6660.0,70.24,97800,651348000
3913,2026-09-18,1123.0,2.28,3000,3369000
3923,2026-09-18,1082.0,383.15,1245200,1347306400
3930,2026-09-18,769.0,2.3,6500,4998500
3932,2026-09-18,3825.0,46.02,90200,345015000
3941,2026-09-18,1538.0,369.56,885700,1362206600
3947,2026-09-18,2475.0,24.19,2400,5940000
3962,2026-09-18,1006.0,69.92,132100,132892600
3967,2026-09-18,575.0,3.56,13500,7762500
3969,2026-09-18,1403.0,10.5,4000,5612000
3993,2026-09-18,3160.0,96.93,171700,542572000
3994,2026-09-18,5901.0,327.3,414800,2447734800
4004,2026-09-18,13895.0,2635.98,2128600,29576897000
4005,2026-09-18,580.2000122070312,958.42,8932300,5182520569
4008,2026-09-18,1507.0,96.57,154900,233434300
4021,2026-09-18,8257.0,1101.47,427500,3529867500
4023,2026-09-18,4160.0,159.0,186700,776672000
4028,2026-09-18,2915.0,111.54,206600,602239000
4041,2026-09-18,3870.0,207.45,84200,325854000
4042,2026-09-18,2599.5,800.36,770800,2003694600
4043,2026-09-18,4181.0,300.8,412300,1723826300
4044,2026-09-18,4530.0,112.31,121100,548583000
4045,2026-09-18,1807.0,191.01,242600,438378200
4046,2026-09-18,2012.0,242.57,268100,539417200
4047,2026-09-18,2343.0,134.38,485700,1137995100
4061,2026-09-18,3309.0,285.23,562900,1862636100
4062,2026-09-18,19555.0,5496.83,8612400,168415482000
4063,2026-09-18,5844.0,10607.24,5632400,32915745600
4071,2026-09-18,2100.0,88.11,197400,414540000
4072,2026-09-18,3240.0,34.77,32200,104328000
4078,2026-09-18,3685.0,57.14,200200,737737000
4091,2026-09-18,5491.0,2376.8,552000,3031032000
4095,2026-09-18,1780.0,186.99,164000,291920000
4109,2026-09-18,5270.0,63.74,37500,197625000
4114,2026-09-18,2577.5,380.89,708800,1826932000
4118,2026-09-18,6061.0,363.83,158800,962486800
4151,2026-09-18,2256.0,1181.21,1316800,2970700800
4178,2026-09-18,553.0,2.07,6300,3483900
417A,2026-09-18,1892.5,382.33,176200,333458500
4180,2026-09-18,1516.0,154.8,1284300,1946998800
4182,2026-09-18,3782.0,737.58,1151800,4356107600
4183,2026-09-18,2186.0,790.32,1642700,3590942200
4186,2026-09-18,8073.0,968.57,821500,6631969500
4187,2026-09-18,4100.0,83.38,99900,409590000
4188,2026-09-18,1189.0,1615.48,4603700,5473799300
4189,2026-09-18,3220.0,112.76,105400,339388000
4194,2026-09-18,8504.0,344.3,211700,1800296800
4202,2026-09-18,1429.0,365.13,860500,1229654500
4203,2026-09-18,7786.0,683.11,894400,6963798400
4204,2026-09-18,2496.5,1008.09,967400,2415114100
4205,2026-09-18,2394.0,458.08,784300,1877614200
4206,2026-09-18,4245.0,268.61,158100,671134500
4208,2026-09-18,3452.0,335.34,606400,2093292800
4212,2026-09-18,2988.0,89.6,58100,173602800
4216,2026-09-18,6090.0,114.39,47100,286839000
4262,2026-09-18,1392.0,8.85,3100,4315200
4272,2026-09-18,2067.5,298.11,450000,930375000
4290,2026-09-18,708.0,88.31,473300,335096400
4307,2026-09-18,5156.0,2887.88,1899200,9792275200
4318,2026-09-18,866.0,47.96,68600,59407600
4324,2026-09-18,3591.0,932.17,825700,2965088700
4368,2026-09-18,2977.0,314.96,807900,2405118300
4369,2026-09-18,2925.0,95.05,513500,1501987500
4372,2026-09-18,1345.0,5.15,750,1008750
4373,2026-09-18,1162.0,260.12,1516000,1761592000
4385,2026-09-18,3699.0,603.61,2616600,9678803400
4389,2026-09-18,1058.0,10.95,3300,3491400
4391,2026-09-18,1125.0,3.67,1300,1462500
4401,2026-09-18,4572.0,443.37,290300,1327251600
4403,2026-09-18,2588.5,579.15,887900,2298329150
4420,2026-09-18,824.0,16.25,204300,168343200
4432,2026-09-18,3320.0,115.17,85000,282200000
4437,2026-09-18,713.0,5.4,4200,2994600
4443,2026-09-18,2142.0,268.45,1075500,2303721000
4452,2026-09-18,3478.0,3146.75,2130400,7409531200
4471,2026-09-18,6380.0,140.82,92200,588236000
4480,2026-09-18,2368.0,71.56,203500,481888000
4483,2026-09-18,3570.0,233.63,198600,709002000
4484,2026-09-18,300.0,4.77,7900,2370000
4502,2026-09-18,5968.0,9529.41,4665400,27843107200
4503,2026-09-18,2383.5,4273.65,4661900,11111638650
4506,2026-09-18,1609.5,722.01,3597600,5790337200
4507,2026-09-18,2954.5,2514.8,2366600,6992119700
4516,2026-09-18,3452.0,232.67,292400,1009364800
4519,2026-09-18,6746.0,11101.06,2225200,15011199200
4521,2026-09-18,3980.0,150.72,86900,345862000
4523,2026-09-18,4930.0,1391.42,1043700,5145441000
4527,2026-09-18,2784.5,627.71,920600,2563410700
4528,2026-09-18,2389.0,1122.61,1240400,2963315600
4536,2026-09-18,1710.0,549.28,1068900,1827819000
4540,2026-09-18,3848.0,286.85,511900,1969791200
4543,2026-09-18,2238.0,3301.28,3177500,7111245000
4544,2026-09-18,3623.0,197.8,224600,813725800
4547,2026-09-18,4005.0,167.59,51800,207459000
4549,2026-09-18,2370.0,78.13,102500,242925000
4552,2026-09-18,516.0,62.96,347700,179413200
4553,2026-09-18,3710.0,182.64,153200,568372000
4559,2026-09-18,2018.0,88.95,130500,263349000
4565,2026-09-18,1299.0,119.16,929900,1207940100
4568,2026-09-18,2953.5,5374.35,5951100,17576573850
4569,2026-09-18,1128.0,64.8,171000,192888000
4578,2026-09-18,11120.0,5833.66,1221900,13587528000
4587,2026-09-18,1070.0,137.57,629000,673030000
4612,2026-09-18,1152.5,2673.18,2492800,2872952000
4613,2026-09-18,2836.5,502.81,1136200,3222831300
4617,2026-09-18,3535.0,175.53,147600,521766000
4619,2026-09-18,2696.0,57.4,33000,88968000
4626,2026-09-18,4744.0,527.9,223000,1057912000
4631,2026-09-18,4755.0,448.34,572900,2724139500
4633,2026-09-18,2651.0,129.24,125500,332700500
4634,2026-09-18,5150.0,241.52,108900,560835000
4661,2026-09-18,3035.0,4976.54,4640400,14083614000
4665,2026-09-18,4732.0,222.78,77700,367676400
4666,2026-09-18,2022.5,345.3,702400,1420604000
4676,2026-09-18,4039.0,575.54,431900,1744444100
4680,2026-09-18,1182.5,310.85,1998100,2362753250
4681,2026-09-18,1788.0,379.68,304100,543730800
4684,2026-09-18,5100.0,2189.91,1549700,7903470000
4686,2026-09-18,4345.0,279.05,105100,456659500
4687,2026-09-18,1045.0,48.71,65800,68761000
4689,2026-09-18,536.7999877929688,3682.18,16908800,9076643634
4694,2026-09-18,3670.0,137.56,51300,188271000
4704,2026-09-18,6609.0,857.8,1180800,7803907200
4716,2026-09-18,9306.0,1192.63,322800,3003976800
4722,2026-09-18,2425.0,215.04,576200,1397285000
4732,2026-09-18,1907.0,865.86,1053500,2009024500
4733,2026-09-18,8306.0,624.42,157200,1305703200
4751,2026-09-18,1260.0,638.94,3648500,4597110000
4755,2026-09-18,708.2999877929688,1545.5,13189000,9341768539
4766,2026-09-18,205.0,2.2,6300,1291500
4768,2026-09-18,3646.0,1382.57,1033500,3768141000
4771,2026-09-18,2830.0,41.86,17800,50374000
4776,2026-09-18,3085.0,139.01,194400,599724000
4777,2026-09-18,199.0,5.58,33600,6686400
4812,2026-09-18,2870.0,560.17,664700,1907689000
4816,2026-09-18,2994.0,611.71,369700,1106881800
4819,2026-09-18,2397.0,110.53,296000,709512000
4825,2026-09-18,2029.0,90.12,134100,272088900
4849,2026-09-18,1731.0,65.4,369700,639950700
4887,2026-09-18,1639.0,189.28,642600,1053221400
4888,2026-09-18,424.0,15.27,462000,195888000
4901,2026-09-18,3324.0,3975.46,3336000,11088864000
4902,2026-09-18,641.2000122070312,316.87,3673300,2355320005
4911,2026-09-18,3561.0,1423.06,2101700,7484153700
4912,2026-09-18,1725.5,477.45,823400,1420776700
4914,2026-09-18,1331.0,129.77,121500,161716500
4919,2026-09-18,3240.0,103.07,127300,412452000
4922,2026-09-18,5738.0,325.63,226600,1300230800
4923,2026-09-18,1222.0,35.59,29200,35682400
4927,2026-09-18,1357.5,300.39,346200,469966500
4928,2026-09-18,4810.0,164.29,84300,405483000
4958,2026-09-18,3480.0,141.26,132500,461100000
4966,2026-09-18,19480.0,310.99,52800,1028544000
4967,2026-09-18,5860.0,435.62,165200,968072000
4971,2026-09-18,6340.0,115.77,333900,2116926000
4975,2026-09-18,5800.0,142.79,85300,494740000
4980,2026-09-18,2998.5,502.28,1546500,4637180250
4985,2026-09-18,4745.0,104.01,57800,274261000
4994,2026-09-18,2767.0,16.8,10500,29053500
4996,2026-09-18,680.0,81.92,1110100,754868000
4998,2026-09-18,1170.0,19.28,11300,13221000
5016,2026-09-18,3574.0,3193.71,15808200,56498506800
5019,2026-09-18,1651.0,1978.91,5333900,8806268900
5020,2026-09-18,1431.5,3802.68,9630500,13786060750
5021,2026-09-18,4456.0,707.57,657400,2929374400
5032,2026-09-18,3110.0,186.45,631900,1965209000
5076,2026-09-18,2908.5,735.88,1477600,4297599600
5101,2026-09-18,6825.0,1076.63,859800,5868135000
5105,2026-09-18,3804.0,585.86,1129400,4296237600
5108,2026-09-18,3730.0,4604.56,3301600,12314968000
5110,2026-09-18,1985.5,521.88,1367800,2715766900
5121,2026-09-18,2833.0,52.0,73500,208225500
5192,2026-09-18,4340.0,120.71,67000,290780000
5201,2026-09-18,5646.0,1199.18,1102000,6221892000
5202,2026-09-18,496.0,252.57,1022000,506912000
5208,2026-09-18,2668.0,87.45,140300,374320400
5214,2026-09-18,4908.0,357.99,557100,2734246800
5216,2026-09-18,140.0,7.65,139000,19460000
5232,2026-09-18,5763.0,182.64,152600,879433800
5233,2026-09-18,4172.0,454.59,405100,1690077200
5242,2026-09-18,2380.0,2.44,2900,6902000
5247,2026-09-18,550.0,1.55,1200,660000
5258,2026-09-18,438.0,13.0,47500,20805000
5262,2026-09-18,1120.0,57.05,192400,215488000
5273,2026-09-18,2161.0,151.43,41800,90329800
5301,2026-09-18,2127.5,430.47,2071600,4407329000
5302,2026-09-18,5050.0,53.2,37700,190385000
5310,2026-09-18,7250.0,152.05,104100,754725000
5331,2026-09-18,3665.0,201.63,139500,511267500
5332,2026-09-18,5718.0,940.34,1085000,6204030000
5333,2026-09-18,5251.0,1478.07,1138100,5976163100
5334,2026-09-18,7218.0,1404.98,1137400,8209753200
5344,2026-09-18,55670.0,686.96,73400,4086178000
5351,2026-09-18,2060.0,94.0,88900,183134000
5384,2026-09-18,3375.0,250.37,299700,1011487500
5393,2026-09-18,3359.0,630.53,527700,1772544300
5401,2026-09-18,695.0,3632.27,23314100,16203299500
5406,2026-09-18,2069.0,818.19,1395800,2887910200
5410,2026-09-18,3015.0,43.56,80300,242104500
5411,2026-09-18,1883.0,1197.84,3792100,7140524300
5423,2026-09-18,1776.0,180.43,393500,698856000
543A,2026-09-18,284.0,782.87,23813900,6763147600
5440,2026-09-18,2017.0,87.66,80200,161763400
5444,2026-09-18,12545.0,749.59,148100,1857914500
5445,2026-09-18,2060.0,51.57,77700,160062000
5451,2026-09-18,1433.0,205.28,225900,323714700
5461,2026-09-18,2138.0,56.59,75500,161419000
5463,2026-09-18,1739.0,383.92,626100,1088787900
5471,2026-09-18,2434.5,486.54,858400,2089774800
547A,2026-09-18,439.0,210.28,1455200,638832800
5480,2026-09-18,5520.0,76.47,48100,265512000
5482,2026-09-18,3230.0,207.52,104000,335920000
5563,2026-09-18,439.0,54.82,415300,182316700
5602,2026-09-18,1584.0,94.47,218500,346104000
5631,2026-09-18,7391.0,544.06,1284800,9495956800
5702,2026-09-18,1809.0,71.59,217600,393638400
5703,2026-09-18,3020.0,186.01,256100,773422000
5706,2026-09-18,22795.0,1304.27,1357000,30932815000
5711,2026-09-18,5194.0,678.74,1437400,7465855600
5713,2026-09-18,9610.0,2580.17,1865300,17925533000
5714,2026-09-18,9095.0,537.95,324300,2949508500
5715,2026-09-18,4225.0,134.23,193200,816270000
5726,2026-09-18,2422.0,106.08,858000,2078076000
5741,2026-09-18,2251.0,407.59,600400,1351500400
5801,2026-09-18,3901.0,2744.34,22796400,88928756400
5802,2026-09-18,2080.5,6490.49,18463300,38412895650
5803,2026-09-18,4952.0,8199.03,31474800,155863209600
5805,2026-09-18,13120.0,388.72,260100,3412512000
5816,2026-09-18,1440.0,17.55,13700,19728000
5830,2026-09-18,3826.0,1094.18,802400,3069982400
5831,2026-09-18,3489.0,1826.29,1459100,5090799900
5832,2026-09-18,3652.0,649.2,317300,1158779600
5838,2026-09-18,6175.0,1077.6,887200,5478460000
5844,2026-09-18,4869.0,1364.4,625900,3047507100
5851,2026-09-18,2731.0,86.34,124600,340282600
5857,2026-09-18,3705.0,318.42,438100,1623160500
5868,2026-09-18,1054.0,3.93,6800,7167200
5901,2026-09-18,4536.0,683.05,291100,1320429600
5911,2026-09-18,3015.0,119.83,73700,222205500
5929,2026-09-18,3457.0,717.45,464200,1604739400
5930,2026-09-18,1917.0,134.84,75100,143966700
5938,2026-09-18,1730.0,497.3,1763500,3050855000
5943,2026-09-18,2233.0,101.82,87000,194271000
5947,2026-09-18,3377.0,466.26,230200,777385400
5949,2026-09-18,1321.0,59.18,156200,206340200
5970,2026-09-18,2276.0,97.44,73400,167058400
5975,2026-09-18,3410.0,164.94,79200,270072000
5988,2026-09-18,1690.0,40.63,60000,101400000
5991,2026-09-18,3388.0,686.39,528300,1789880400
6005,2026-09-18,3154.0,365.07,316800,999187200
6013,2026-09-18,3030.0,217.71,219500,665085000
6036,2026-09-18,3570.0,97.43,112800,402696000
6039,2026-09-18,1020.0,13.18,22800,23256000
6055,2026-09-18,2195.0,225.59,560600,1230517000
