Code,Date,Close,MarketCapB,Volume,TurnoverJPY
2317,2026-09-25,436.0,,711800,310344800
2326,2026-09-25,4895.0,,150800,738166000
2327,2026-09-25,3885.0,,310700,1207069500
2331,2026-09-25,1212.5,,1186000,1438025000
2337,2026-09-25,405.0,,739500,299497500
2338,2026-09-25,110.0,,171600,18876000
2353,2026-09-25,259.0,,2233600,578502400
2371,2026-09-25,3812.0,,374300,1426831600
2379,2026-09-25,1823.0,,193900,353479700
2384,2026-09-25,5390.0,,91500,493185000
2411,2026-09-25,472.0,,23000,10856000
2413,2026-09-25,1767.5,,3324300,5875700250
2432,2026-09-25,2545.5,,956500,2434770750
2433,2026-09-25,1330.5,,820500,1091675250
2492,2026-09-25,712.0,,2698000,1920976000
2497,2026-09-25,527.0,,12400,6534800
2501,2026-09-25,1820.0,,974500,1773590000
2502,2026-09-25,1614.0,,4916900,7935876600
2503,2026-09-25,2867.5,,2746800,7876449000
2531,2026-09-25,2672.0,,541700,1447422400
2552,2026-09-25,1871.0,,1901,3556771
2562,2026-09-25,3566.0,,12487,44528642
2579,2026-09-25,3831.0,,588100,2253011100
2585,2026-09-25,1312.0,,497100,652195200
2587,2026-09-25,4542.0,,846600,3845257200
2590,2026-09-25,2952.0,,65700,193946400
2593,2026-09-25,3148.0,,288500,908198000
2602,2026-09-25,2089.0,,255800,534366200
2607,2026-09-25,4480.0,,239000,1070720000
2646,2026-09-25,3798.0,,2491,9460818
2659,2026-09-25,3355.0,,162300,544516500
2664,2026-09-25,3730.0,,49900,186127000
2670,2026-09-25,2735.0,,480900,1315261500
2678,2026-09-25,1240.0,,437900,542996000
2681,2026-09-25,2381.0,,152900,364054900
2685,2026-09-25,3200.0,,199700,639040000
268A,2026-09-25,1668.0,,2302100,3839902800
2695,2026-09-25,1682.0,,316500,532353000
2702,2026-09-25,7580.0,,585300,4436574000
2726,2026-09-25,1468.0,,617100,905902800
2730,2026-09-25,2497.0,,326900,816269300
2733,2026-09-25,2720.0,,199100,541552000
2749,2026-09-25,667.0,,473200,315624400
2752,2026-09-25,1172.0,,67700,79344400
2760,2026-09-25,4610.0,,113300,522313000
2767,2026-09-25,2615.0,,438900,1147723500
2768,2026-09-25,5756.0,,1170900,6739700400
2769,2026-09-25,928.0,,4000,3712000
2778,2026-09-25,121.0,,53200,6437200
2784,2026-09-25,2387.5,,491000,1172262500
2791,2026-09-25,4525.0,,32600,147515000
2801,2026-09-25,1662.0,,2853300,4742184600
2802,2026-09-25,5051.0,,3000500,15155525500
2809,2026-09-25,4432.0,,461400,2044924800
2810,2026-09-25,4027.0,,303600,1222597200
2811,2026-09-25,2725.5,,268800,732614400
2813,2026-09-25,3910.0,,900,3519000
2815,2026-09-25,5250.0,,105700,554925000
285A,2026-09-25,55780.0,,27253000,1520172340000
2871,2026-09-25,2219.5,,999600,2218612200
2874,2026-09-25,2167.0,,145100,314431700
2875,2026-09-25,9777.0,,507900,4965738300
2897,2026-09-25,2939.0,,1130600,3322833400
2910,2026-09-25,1406.0,,48900,68753400
2914,2026-09-25,6943.0,,4213200,29252247600
2918,2026-09-25,2719.0,,61900,168306100
2931,2026-09-25,351.0,,412000,144612000
2935,2026-09-25,1215.0,,26800,32562000
3002,2026-09-25,4125.0,,207700,856762500
3003,2026-09-25,1734.0,,2106300,3652324200
3028,2026-09-25,2336.0,,67900,158614400
3034,2026-09-25,2448.0,,126900,310651200
3036,2026-09-25,3460.0,,90900,314514000
3038,2026-09-25,2946.5,,1878800,5535884200
3046,2026-09-25,5810.0,,154800,899388000
3048,2026-09-25,1735.0,,623200,1081252000
3050,2026-09-25,1608.0,,233100,374824800
3064,2026-09-25,1960.0,,1826100,3579156000
3076,2026-09-25,3020.0,,116800,352736000
3086,2026-09-25,2708.5,,1069700,2897282450
3087,2026-09-25,3210.0,,94600,303666000
3088,2026-09-25,2522.5,,1849000,4664102500
3091,2026-09-25,2799.0,,61000,170739000
3092,2026-09-25,1149.5,,2697200,3100431400
3097,2026-09-25,5220.0,,177300,925506000
3099,2026-09-25,3343.0,,2361400,7894160200
3101,2026-09-25,1678.0,,407900,684456200
3105,2026-09-25,2559.0,,1035200,2649076800
3106,2026-09-25,11690.0,,38500,450065000
3107,2026-09-25,3765.0,,445500,1677307500
3110,2026-09-25,2980.0,,3940600,11742988000
3116,2026-09-25,2238.0,,586000,1311468000
3132,2026-09-25,4287.0,,1174400,5034652800
3148,2026-09-25,3310.0,,78900,261159000
3156,2026-09-25,6280.0,,149500,938860000
3167,2026-09-25,1371.0,,908900,1246101900
3182,2026-09-25,1618.0,,75000,121350000
3186,2026-09-25,2903.0,,565400,1641356200
3191,2026-09-25,2300.0,,148300,341090000
3197,2026-09-25,3171.0,,868600,2754330600
3201,2026-09-25,2002.0,,61200,122522400
3222,2026-09-25,831.0,,375200,311791200
3231,2026-09-25,908.0,,4432000,4024256000
3288,2026-09-25,7659.0,,258900,1982915100
3289,2026-09-25,1283.5,,2543900,3265095650
3291,2026-09-25,2266.0,,547400,1240408400
3299,2026-09-25,1730.0,,109200,188916000
3302,2026-09-25,3120.0,,49300,153816000
3349,2026-09-25,6293.0,,422800,2660680400
3360,2026-09-25,2475.0,,259500,642262500
3382,2026-09-25,2005.5,,7923600,15890779800
3387,2026-09-25,761.0,,911600,693727600
3391,2026-09-25,2167.0,,1680700,3642076900
3395,2026-09-25,2515.0,,164600,413969000
3397,2026-09-25,4310.0,,308700,1330497000
3401,2026-09-25,1708.0,,607700,1037951600
3402,2026-09-25,1253.0,1835.4,4067100,5096076300
3405,2026-09-25,1805.5,,1732300,3127667650
3407,2026-09-25,1645.5,,4237400,6972641700
3431,2026-09-25,1542.0,,89500,138009000
3433,2026-09-25,2917.0,,173600,506391200
3436,2026-09-25,3117.0,,9644300,30061283100
3445,2026-09-25,6120.0,,249500,1526940000
3447,2026-09-25,1014.0,,27700,28087800
3465,2026-09-25,3285.0,,138800,455958000
3467,2026-09-25,2838.0,,4400,12487200
3498,2026-09-25,7550.0,,255000,1925250000
3543,2026-09-25,2843.0,,167700,476771100
3549,2026-09-25,3948.0,,301600,1190716800
3563,2026-09-25,4920.0,,4367800,21489576000
3569,2026-09-25,3335.0,,122400,408204000
3591,2026-09-25,3968.0,,137000,543616000
3608,2026-09-25,1246.0,,206200,256925200
3612,2026-09-25,1608.0,,206900,332695200
3626,2026-09-25,4015.0,,843500,3386652500
3635,2026-09-25,1671.0,,750800,1254586800
3636,2026-09-25,4965.0,,41400,205551000
3656,2026-09-25,182.0,,1457400,265246800
3659,2026-09-25,3116.0,,3302200,10289655200
3660,2026-09-25,482.0,,918500,442717000
3661,2026-09-25,802.0,,355600,285191200
3668,2026-09-25,452.0,,538900,243582800
3673,2026-09-25,477.0,,543300,259154100
3696,2026-09-25,2217.0,,79800,176916600
3697,2026-09-25,874.5999755859375,,3801900,3325141647
3762,2026-09-25,2535.0,,267700,678619500
3765,2026-09-25,2489.0,,215200,535632800
3769,2026-09-25,9087.0,,295700,2687025900
3774,2026-09-25,3465.0,,458000,1586970000
3778,2026-09-25,3750.0,,542100,2032875000
3796,2026-09-25,338.0,,24400,8247200
3807,2026-09-25,92.0,,277400,25520800
3844,2026-09-25,1325.0,,211200,279840000
3861,2026-09-25,875.7999877929688,,2893000,2533689365
3863,2026-09-25,1333.0,,455500,607181500
3865,2026-09-25,922.0,,152200,140328400
3880,2026-09-25,1031.0,,387700,399718700
3923,2026-09-25,1047.5,,1340100,1403754750
3941,2026-09-25,1549.0,,915400,1417954600
3951,2026-09-25,911.0,,10000,9110000
3962,2026-09-25,1001.0,,146400,146546400
3981,2026-09-25,1212.0,,2300,2787600
3993,2026-09-25,3150.0,,163800,515970000
3994,2026-09-25,5763.0,,546500,3149479500
4004,2026-09-25,14960.0,,1916300,28667848000
4005,2026-09-25,586.2000122070312,,9561400,5604892797
4008,2026-09-25,1555.0,,165200,256886000
4021,2026-09-25,8341.0,,484000,4037044000
4023,2026-09-25,4165.0,,440800,1835932000
4028,2026-09-25,2898.0,,194800,564530400
4041,2026-09-25,3875.0,,173000,670375000
4042,2026-09-25,2656.5,,1102100,2927728650
4043,2026-09-25,4223.0,,412300,1741142900
4044,2026-09-25,4635.0,,121100,561298500
4045,2026-09-25,1827.5,,201700,368606750
4046,2026-09-25,2012.0,,303800,611245600
4047,2026-09-25,2401.0,,560200,1345040200
4051,2026-09-25,6200.0,,18200,112840000
4061,2026-09-25,3352.0,,562900,1886840800
4062,2026-09-25,23345.0,,9800900,228802010500
4063,2026-09-25,5889.0,,5873900,34591397100
4071,2026-09-25,2107.0,,197400,415921800
4074,2026-09-25,795.0,,2100,1669500
4078,2026-09-25,3725.0,,153800,572905000
4091,2026-09-25,5630.0,,846700,4766921000
4095,2026-09-25,1800.0,,171900,309420000
4109,2026-09-25,5420.0,,36000,195120000
4114,2026-09-25,2600.0,,1012300,2631980000
4118,2026-09-25,6154.0,,185900,1144028600
4151,2026-09-25,2267.0,,1440400,3265386800
417A,2026-09-25,1888.5,,198200,374300700
4180,2026-09-25,1476.0,,1078400,1591718400
4182,2026-09-25,3906.0,,1045700,4084504200
4183,2026-09-25,2121.5,,2216000,4701244000
4186,2026-09-25,8358.0,,855200,7147761600
4187,2026-09-25,4250.0,,121500,516375000
4188,2026-09-25,1170.5,,5256600,6152850300
4189,2026-09-25,3300.0,,132300,436590000
4194,2026-09-25,8503.0,,211700,1800085100
4202,2026-09-25,1442.5,,1292300,1864142750
4203,2026-09-25,8183.0,,716100,5859846300
4204,2026-09-25,2525.0,,1343500,3392337500
4205,2026-09-25,2440.0,,1015700,2478308000
4206,2026-09-25,4367.0,,209300,914013100
4208,2026-09-25,3467.0,,745900,2586035300
4212,2026-09-25,3000.0,,51100,153300000
4216,2026-09-25,6090.0,,36200,220458000
4255,2026-09-25,3480.0,,5100,17748000
4272,2026-09-25,2129.5,,547800,1166540100
4290,2026-09-25,723.0,,540400,390709200
4307,2026-09-25,5089.0,,1966100,10005482900
4324,2026-09-25,3585.0,,897300,3216820500
4368,2026-09-25,3060.0,,612700,1874862000
4369,2026-09-25,2992.0,,451400,1350588800
4373,2026-09-25,1150.0,,1715200,1972480000
4376,2026-09-25,177.0,,42100,7451700
4385,2026-09-25,3635.0,,2679900,9741436500
4401,2026-09-25,4650.0,,253500,1178775000
4403,2026-09-25,2577.0,,918700,2367489900
4429,2026-09-25,737.0,,2800,2063600
4432,2026-09-25,3340.0,,88000,293920000
4439,2026-09-25,829.0,,5100,4227900
4443,2026-09-25,2060.0,,1468000,3024080000
4448,2026-09-25,372.0,,73900,27490800
4452,2026-09-25,3513.0,,2503500,8794795500
4471,2026-09-25,6540.0,,132900,869166000
4480,2026-09-25,2349.0,,203500,478021500
4483,2026-09-25,3605.0,,252100,908820500
4502,2026-09-25,5969.0,,4687800,27981478200
4503,2026-09-25,2399.0,,5627600,13500612400
4506,2026-09-25,1595.0,,3015600,4809882000
4507,2026-09-25,2938.0,,2423900,7121418200
4516,2026-09-25,3509.0,,429000,1505361000
4519,2026-09-25,6616.0,,2850900,18861554400
4521,2026-09-25,3965.0,,112900,447648500
4523,2026-09-25,4955.0,,1198900,5940549500
4527,2026-09-25,2822.0,,920600,2597933200
4528,2026-09-25,2442.0,,1840900,4495477800
4536,2026-09-25,1748.5,,1531000,2676953500
4540,2026-09-25,3878.0,,435100,1687317800
4543,2026-09-25,2296.5,,5366500,12324167250
4544,2026-09-25,3600.0,,224600,808560000
4547,2026-09-25,4005.0,,56100,224680500
4549,2026-09-25,2391.0,,113900,272334900
4552,2026-09-25,515.0,,352300,181434500
4553,2026-09-25,3710.0,,98100,363951000
4558,2026-09-25,200.0,,6200,1240000
4559,2026-09-25,2035.0,,180900,368131500
4565,2026-09-25,1260.0,,974100,1227366000
4568,2026-09-25,2929.0,,7031400,20594970600
4569,2026-09-25,1140.0,,203100,231534000
4578,2026-09-25,11160.0,,1701500,18988740000
4587,2026-09-25,1069.0,,629000,672401000
4611,2026-09-25,1593.0,,63500,101155500
4612,2026-09-25,1179.5,,3734100,4404370950
4613,2026-09-25,2867.0,,777800,2229952600
4617,2026-09-25,3580.0,,142100,508718000
4626,2026-09-25,4780.0,,223000,1065940000
4627,2026-09-25,1965.0,,6000,11790000
4631,2026-09-25,4846.0,,523400,2536396400
4633,2026-09-25,2684.0,,133900,359387600
4634,2026-09-25,5130.0,,135900,697167000
4661,2026-09-25,2968.0,,4755200,14113433600
4665,2026-09-25,4772.0,,170000,811240000
4666,2026-09-25,2013.5,,702400,1414282400
4676,2026-09-25,4075.0,,536300,2185422500
4680,2026-09-25,1187.5,,1998100,2372743750
4681,2026-09-25,1787.5,,392800,702130000
4684,2026-09-25,5061.0,,1599900,8097093900
4686,2026-09-25,4440.0,,138000,612720000
4689,2026-09-25,512.2999877929688,,26184800,13414472720
4694,2026-09-25,3700.0,,50300,186110000
4704,2026-09-25,6541.0,,1298200,8491526200
4716,2026-09-25,9890.0,,323600,3200404000
4718,2026-09-25,2470.0,,36900,91143000
4722,2026-09-25,2425.0,,710000,1721750000
4732,2026-09-25,1875.0,,1519000,2848125000
4733,2026-09-25,8261.0,,260100,2148686100
4751,2026-09-25,1249.5,,3755900,4692997050
4755,2026-09-25,680.2000122070312,,17981800,12231220580
4768,2026-09-25,3662.0,,1116000,4086792000
4776,2026-09-25,3015.0,,189600,571644000
4812,2026-09-25,2860.0,,559300,1599598000
4816,2026-09-25,2978.0,,312000,929136000
4819,2026-09-25,2407.0,,296000,712472000
4820,2026-09-25,596.0,,86100,51315600
4825,2026-09-25,2003.0,,127200,254781600
4829,2026-09-25,108.0,,138200,14925600
4849,2026-09-25,1727.0,,394400,681128800
4887,2026-09-25,1666.5,,642600,1070892900
4891,2026-09-25,134.0,,521100,69827400
4901,2026-09-25,3449.0,,3866700,13336248300
4902,2026-09-25,670.7999877929688,,5420300,3635937174
4911,2026-09-25,3500.0,,2282800,7989800000
4912,2026-09-25,1730.5,,988400,1710426200
4914,2026-09-25,1335.0,,138600,185031000
4919,2026-09-25,3260.0,,132300,431298000
4922,2026-09-25,5716.0,,235200,1344403200
4927,2026-09-25,1390.0,,472700,657053000
4928,2026-09-25,4815.0,,94900,456943500
4958,2026-09-25,3455.0,,166300,574566500
4966,2026-09-25,20050.0,,52800,1058640000
4967,2026-09-25,6885.0,,190500,1311592500
4971,2026-09-25,6730.0,,446500,3004945000
4975,2026-09-25,5870.0,,53100,311697000
4980,2026-09-25,3079.0,,1410400,4342621600
4985,2026-09-25,4730.0,,44400,210012000
4994,2026-09-25,2730.0,,13500,36855000
4996,2026-09-25,677.0,,610900,413579300
5016,2026-09-25,3555.0,,14555300,51744091500
5019,2026-09-25,1663.0,,5744500,9553103500
5020,2026-09-25,1436.0,,10575300,15186130800
5021,2026-09-25,4510.0,,722600,3258926000
5027,2026-09-25,801.0,,307200,246067200
5032,2026-09-25,2960.0,,630200,1865392000
5076,2026-09-25,2897.0,,1477600,4280607200
5101,2026-09-25,6986.0,,890700,6222430200
5105,2026-09-25,3871.0,,1169400,4526747400
5108,2026-09-25,3839.0,,4182700,16057385300
5110,2026-09-25,2036.0,,1736200,3534903200
5192,2026-09-25,4330.0,,73200,316956000
5201,2026-09-25,5710.0,,1200200,6853142000
5202,2026-09-25,496.0,,2558500,1269016000
5208,2026-09-25,2785.0,,213600,594876000
5214,2026-09-25,4875.0,,611100,2979112500
5232,2026-09-25,5745.0,,165400,950223000
5233,2026-09-25,4148.0,,405100,1680354800
5262,2026-09-25,1128.0,,183100,206536800
5285,2026-09-25,1341.0,,12600,16896600
5301,2026-09-25,2289.5,,2957300,6770738350
5302,2026-09-25,5110.0,,27300,139503000
5310,2026-09-25,7590.0,,114400,868296000
5331,2026-09-25,3710.0,,146700,544257000
5332,2026-09-25,5916.0,,834600,4937493600
5333,2026-09-25,5415.0,,1148200,6217503000
5334,2026-09-25,7621.0,,1249300,9520915300
5344,2026-09-25,55630.0,,97700,5435051000
5351,2026-09-25,2091.0,,115200,240883200
5384,2026-09-25,3465.0,,242100,838876500
5393,2026-09-25,3405.0,,527700,1796818500
5401,2026-09-25,685.5,,28895800,19808070900
5406,2026-09-25,2080.0,,1956200,4068896000
5410,2026-09-25,3025.0,,146100,441952500
5411,2026-09-25,1845.5,,4655800,8592278900
5423,2026-09-25,1716.0,,362500,622050000
543A,2026-09-25,294.0,,29784300,8756584200
5440,2026-09-25,2014.0,,102200,205830800
5444,2026-09-25,12565.0,,121600,1527904000
5445,2026-09-25,2067.0,,91700,189543900
5451,2026-09-25,1448.0,,289600,419340800
5461,2026-09-25,2117.0,,122300,258909100
5463,2026-09-25,1732.0,,620800,1075225600
5471,2026-09-25,2479.5,,858400,2128402800
547A,2026-09-25,437.0,,1455200,635922400
5480,2026-09-25,5500.0,,48100,264550000
5482,2026-09-25,3225.0,,146600,472785000
5563,2026-09-25,452.0,,560600,253391200
5602,2026-09-25,1672.0,,296800,496249600
5609,2026-09-25,929.0,,5200,4830800
5618,2026-09-25,293.0,,2500,732500
5631,2026-09-25,7319.0,,722000,5284318000
5659,2026-09-25,1465.0,,50900,74568500
5702,2026-09-25,1835.0,,250500,459667500
5703,2026-09-25,2995.0,,256100,767019500
5706,2026-09-25,22975.0,,1859400,42719715000
5711,2026-09-25,5148.0,,1457500,7503210000
5713,2026-09-25,9587.0,,1936800,18568101600
5714,2026-09-25,8972.0,,412400,3700052800
5715,2026-09-25,4145.0,,167500,694287500
5726,2026-09-25,2462.0,,548400,1350160800
5741,2026-09-25,2230.0,,572600,1276898000
5801,2026-09-25,3826.0,,19858900,75980151400
5802,2026-09-25,2211.0,,18463300,40822356300
5803,2026-09-25,4986.0,,30234600,150749715600
5805,2026-09-25,13540.0,,235800,3192732000
5830,2026-09-25,3917.0,,1061900,4159462300
5831,2026-09-25,3624.0,,1870500,6778692000
5832,2026-09-25,3794.0,,483400,1834019600
5838,2026-09-25,6394.0,,936800,5989899200
5844,2026-09-25,4869.0,,848000,4128912000
5851,2026-09-25,2769.0,,146000,404274000
5857,2026-09-25,3660.0,,582800,2133048000
5858,2026-09-25,1200.0,,2400,2880000
5867,2026-09-25,1344.0,,2400,3225600
5901,2026-09-25,4564.0,,439600,2006334400
5911,2026-09-25,3030.0,,87300,264519000
5929,2026-09-25,3500.0,,610700,2137450000
5930,2026-09-25,1928.0,,102800,198198400
5932,2026-09-25,664.0,,63500,42164000
5938,2026-09-25,1728.0,496.7,1912300,3304454400
5943,2026-09-25,2218.0,,70100,155481800
5947,2026-09-25,3450.0,,276200,952890000
5949,2026-09-25,1342.0,,161400,216598800
5959,2026-09-25,941.0,,55300,52037300
5962,2026-09-25,2130.0,,500,1065000
5970,2026-09-25,2304.0,,88700,204364800
5971,2026-09-25,8630.0,,400,3452000
5975,2026-09-25,3475.0,,91300,317267500
5988,2026-09-25,1710.0,,74900,128079000
5991,2026-09-25,3453.0,,606700,2094935100
6005,2026-09-25,3200.0,,367800,1176960000
6013,2026-09-25,3030.0,,175000,530250000
6036,2026-09-25,3515.0,,89500,314592500
6055,2026-09-25,2309.0,,471500,1088693500
6058,2026-09-25,1930.0,,377000,727610000
6070,2026-09-25,2571.0,,43200,111067200
6080,2026-09-25,4255.0,,128900,548469500
6088,2026-09-25,589.0,,502300,295854700
6090,2026-09-25,609.0,,3700,2253300
6098,2026-09-25,16335.0,,4860600,79397901000
6101,2026-09-25,5260.0,,244800,1287648000
6103,2026-09-25,4665.0,,330500,1541782500
6104,2026-09-25,4685.0,,157900,739761500
6113,2026-09-25,2504.0,,1990900,4985213600
6118,2026-09-25,1206.0,,270800,326584800
6134,2026-09-25,7454.0,,562900,4195856600
6135,2026-09-25,15750.0,,100300,1579725000
6136,2026-09-25,3564.0,,416500,1484406000
6140,2026-09-25,1124.0,,304000,341696000
6141,2026-09-25,2933.5,,1325500,3888354250
6143,2026-09-25,1703.0,,283200,482289600
6146,2026-09-25,54220.0,,1380500,74850710000
6178,2026-09-25,2579.0,,5531300,14265222700
6183,2026-09-25,1365.0,,231300,315724500
6196,2026-09-25,1424.0,,404800,576435200
6200,2026-09-25,675.0,,313300,211477500
6209,2026-09-25,4010.0,,92600,371326000
6222,2026-09-25,927.0,,130400,120880800
6235,2026-09-25,2559.0,,353900,905630100
6250,2026-09-25,4510.0,,85600,386056000
6254,2026-09-25,3420.0,,445700,1524294000
6255,2026-09-25,672.0,,140300,94281600
6258,2026-09-25,3795.0,,199800,758241000
6268,2026-09-25,4792.0,,1047200,5018182400
6269,2026-09-25,9050.0,,543700,4920485000
6273,2026-09-25,69620.0,,289800,20175876000
6277,2026-09-25,6680.0,,64600,431528000
6278,2026-09-25,14320.0,,193200,2766624000
6282,2026-09-25,2991.0,,281400,841667400
6284,2026-09-25,8550.0,,36000,307800000
6287,2026-09-25,2739.0,,86100,235827900
6301,2026-09-25,7640.0,,3700800,28274112000
6302,2026-09-25,5957.0,,939000,5593623000
6305,2026-09-25,5746.0,,1034100,5941938600
6315,2026-09-25,2193.0,,2453500,5380525500
6323,2026-09-25,3786.0,,1262500,4779825000
6326,2026-09-25,2782.0,,4443500,12361817000
6328,2026-09-25,2382.0,,58700,139823400
6331,2026-09-25,3325.0,,89500,297587500
6332,2026-09-25,2694.0,,205900,554694600
6347,2026-09-25,249.0,,8700,2166300
6349,2026-09-25,2034.0,,165700,337033800
6361,2026-09-25,4440.0,,3267100,14505924000
6363,2026-09-25,2954.0,,157000,463778000
6367,2026-09-25,20860.0,,1007800,21022708000
6368,2026-09-25,12690.0,,435700,5529033000
6370,2026-09-25,7723.0,,497400,3841420200
6371,2026-09-25,2723.0,,189600,516280800
6376,2026-09-25,3650.0,,328000,1197200000
6378,2026-09-25,1188.0,,117000,138996000
6383,2026-09-25,5549.0,,1763100,9783441900
6395,2026-09-25,1381.0,,233300,322187300
6396,2026-09-25,4565.0,,,
6407,2026-09-25,5240.0,,500500,2622620000
6412,2026-09-25,2216.0,,339200,751667200
6417,2026-09-25,2120.0,,966800,2049616000
6419,2026-09-25,3155.0,,56900,179519500
6420,2026-09-25,3510.0,,48900,171639000
6432,2026-09-25,7300.0,,171500,1251950000
6433,2026-09-25,1327.0,,478000,634306000
6436,2026-09-25,3909.0,,355600,1390040400
6444,2026-09-25,195.0,,166300,32428500
6448,2026-09-25,4732.0,,1300000,6151600000
6454,2026-09-25,1883.0,,240300,452484900
6457,2026-09-25,4554.0,,180900,823818600
6458,2026-09-25,1242.0,,167800,208407600
6460,2026-09-25,3265.0,,1034400,3377316000
6463,2026-09-25,1595.0,,113100,180394500
6465,2026-09-25,5347.0,,302900,1619606300
