Code,Date,Close,MarketCapB
1979,2025-11-29,3158.60302734375,
2351,2025-11-29,331.34918212890625,
3358,2025-11-29,89.0,
3377,2025-11-29,399.1226806640625,
3672,2025-11-29,60.0,
4386,2025-11-29,888.8759155273438,
4650,2025-11-29,280.0,
4687,2025-11-29,1334.39453125,
4951,2025-11-29,1566.5235595703125,
5984,2025-11-29,682.75439453125,
6237,2025-11-29,2520.563232421875,
6644,2025-11-29,1197.045166015625,
6832,2025-11-29,2244.818359375,
6964,2025-11-29,557.3623046875,
7183,2025-11-29,145.0,
7730,2025-11-29,1450.006103515625,
7762,2025-11-29,1273.936767578125,
7922,2025-11-29,435.0,
7963,2025-11-29,1809.08056640625,
8103,2025-11-29,804.88134765625,
8125,2025-11-29,1819.6500244140625,
8209,2025-11-29,299.0,
8377,2025-11-29,4393.11279296875,
