Code,Date,Close,MarketCapB,Volume,TurnoverJPY
2733,2026-09-07,2672.0,,82600,220707200
2749,2026-09-07,662.0,,250600,165897200
2752,2026-09-07,1145.0,,78100,89424500
2760,2026-09-07,4180.0,,90900,379962000
2764,2026-09-07,162.0,,360500,58401000
2767,2026-09-07,2450.0,,397400,973630000
2768,2026-09-07,5853.0,,1406400,8231659200
2784,2026-09-07,2291.0,,314700,720977700
2791,2026-09-07,4640.0,,46200,214368000
2801,2026-09-07,1726.5,,3788700,6541190550
2802,2026-09-07,5219.0,,2999300,15653346700
2809,2026-09-07,4647.0,,262900,1221696300
2810,2026-09-07,3839.0,,227100,871836900
2811,2026-09-07,2718.5,,270100,734266850
2815,2026-09-07,5370.0,,73400,394158000
2837,2026-09-07,4810.0,,2626,12631060
285A,2026-09-07,59530.0,,29654100,1765308573000
2867,2026-09-07,1711.0,,2267,3878837
2871,2026-09-07,2102.0,,1065100,2238840200
2874,2026-09-07,2167.0,,128900,279326300
2875,2026-09-07,10175.0,,349200,3553110000
2897,2026-09-07,2931.0,,1044200,3060550200
2914,2026-09-07,6736.0,,3211800,21634684800
2918,2026-09-07,2744.0,,66200,181652800
2931,2026-09-07,345.0,,584800,201756000
3002,2026-09-07,4105.0,,192800,791444000
3003,2026-09-07,1738.0,,2195800,3816300400
3028,2026-09-07,2330.0,,76500,178245000
3034,2026-09-07,2266.0,,95400,216176400
3036,2026-09-07,3375.0,,137200,463050000
3038,2026-09-07,2985.0,,2503100,7471753500
3046,2026-09-07,5680.0,,358200,2034576000
3048,2026-09-07,1721.0,,524000,901804000
3050,2026-09-07,1579.0,,212900,336169100
3064,2026-09-07,1901.0,,1319700,2508749700
3076,2026-09-07,2981.0,,89400,266501400
3086,2026-09-07,2694.0,,2307000,6215058000
3087,2026-09-07,3280.0,,92900,304712000
3088,2026-09-07,2576.5,,1359700,3503267050
3091,2026-09-07,2818.0,,77500,218395000
3092,2026-09-07,1126.5,,2437500,2745843750
3097,2026-09-07,5790.0,,153400,888186000
3099,2026-09-07,3207.0,,3180600,10200184200
3101,2026-09-07,1644.0,,494700,813286800
3105,2026-09-07,2280.0,,799100,1821948000
3106,2026-09-07,11080.0,,25400,281432000
3107,2026-09-07,3727.0,,193500,721174500
3110,2026-09-07,3115.0,,3637700,11331435500
3116,2026-09-07,2302.0,,502500,1156755000
3132,2026-09-07,3649.0,,750500,2738574500
3133,2026-09-07,63.0,,274200,17274600
3148,2026-09-07,3380.0,,55600,187928000
3167,2026-09-07,1320.0,,300600,396792000
3180,2026-09-07,1650.0,,36000,59400000
3182,2026-09-07,1633.0,,85500,139621500
3186,2026-09-07,3260.0,,380400,1240104000
3189,2026-09-07,112.0,,531000,59472000
3191,2026-09-07,2231.0,,137500,306762500
3197,2026-09-07,3317.0,,897600,2977339200
3201,2026-09-07,1971.0,,82400,162410400
3221,2026-09-07,3270.0,,28600,93522000
3222,2026-09-07,830.0,,445800,370014000
3231,2026-09-07,920.5999755859375,,3603800,3317658192
3236,2026-09-07,288.0,,60600,17452800
3242,2026-09-07,522.0,,40500,21141000
3288,2026-09-07,7625.0,,350700,2674087500
3289,2026-09-07,1292.0,,2731700,3529356400
3291,2026-09-07,2295.0,,535300,1228513500
3349,2026-09-07,6648.0,,452400,3007555200
3359,2026-09-07,527.0,,26600,14018200
3360,2026-09-07,2392.5,,273200,653631000
3382,2026-09-07,2039.5,,7485100,15265861450
3387,2026-09-07,761.0,,1356200,1032068200
3391,2026-09-07,2305.0,,1581400,3645127000
3395,2026-09-07,2440.0,,76500,186660000
3397,2026-09-07,4237.0,,344400,1459222800
3401,2026-09-07,1704.0,,666000,1134864000
3402,2026-09-07,1259.0,1844.2,4237200,5334634800
3405,2026-09-07,1811.5,,1381700,2502949550
3407,2026-09-07,1612.5,,4646800,7492965000
3431,2026-09-07,1576.0,,85100,134117600
3433,2026-09-07,2782.0,,176900,492135800
3436,2026-09-07,3315.0,,11562600,38330019000
3439,2026-09-07,678.0,,750,508500
3445,2026-09-07,5880.0,,195800,1151304000
3465,2026-09-07,3295.0,,185600,611552000
3495,2026-09-07,2280.0,,600,1368000
3498,2026-09-07,7380.0,,257700,1901826000
3543,2026-09-07,2853.0,,190700,544067100
3549,2026-09-07,4072.0,,252500,1028180000
3556,2026-09-07,804.0,,45800,36823200
3563,2026-09-07,5718.0,,2282700,13052478600
3565,2026-09-07,490.0,,174300,85407000
3569,2026-09-07,3420.0,,146500,501030000
3591,2026-09-07,4125.0,,92600,381975000
3608,2026-09-07,1241.0,,178600,221642600
3612,2026-09-07,1595.0,,264300,421558500
3626,2026-09-07,3891.0,,993100,3864152100
3632,2026-09-07,414.0,,546200,226126800
3635,2026-09-07,1627.5,,871100,1417715250
3636,2026-09-07,4960.0,,33200,164672000
3659,2026-09-07,3051.0,,2747700,8383232700
3660,2026-09-07,519.0,,1099100,570432900
3661,2026-09-07,810.0,,577600,467856000
3668,2026-09-07,421.0,,423200,178167200
3673,2026-09-07,462.0,,851300,393300600
3697,2026-09-07,852.9000244140625,,5928200,5056161925
3723,2026-09-07,2704.0,,10300,27851200
3762,2026-09-07,2364.0,,194200,459088800
3765,2026-09-07,2509.0,,277600,696498400
3769,2026-09-07,8750.0,,334900,2930375000
3774,2026-09-07,3217.0,,437900,1408724300
3778,2026-09-07,3630.0,,626800,2275284000
3844,2026-09-07,1301.0,,212300,276202300
3861,2026-09-07,873.9000244140625,,3889400,3398946755
3863,2026-09-07,1292.0,,576700,745096400
3864,2026-09-07,1186.0,,161800,191894800
3865,2026-09-07,890.0,,168300,149787000
3880,2026-09-07,952.0,,214400,204108800
3923,2026-09-07,1043.5,,1541200,1608242200
3931,2026-09-07,1511.0,,800,1208800
3941,2026-09-07,1557.0,,823900,1282812300
3962,2026-09-07,991.0,,177500,175902500
3969,2026-09-07,1405.0,,3800,5339000
3993,2026-09-07,3130.0,,239000,748070000
3994,2026-09-07,6221.0,,609500,3791699500
3996,2026-09-07,205.0,,31300,6416500
4004,2026-09-07,16580.0,,1529200,25354136000
4005,2026-09-07,590.4000244140625,,19143800,11302499987
4008,2026-09-07,1491.0,,182300,271809300
4012,2026-09-07,1737.0,,3400,5905800
4021,2026-09-07,7954.0,,460500,3662817000
4023,2026-09-07,4495.0,,259100,1164654500
4028,2026-09-07,3075.0,,161700,497227500
4041,2026-09-07,3905.0,,120800,471724000
4042,2026-09-07,2639.5,,964900,2546853550
4043,2026-09-07,4091.0,,653700,2674286700
4044,2026-09-07,4490.0,,63600,285564000
4045,2026-09-07,1828.0,,231000,422268000
4046,2026-09-07,2038.0,,282700,576142600
4047,2026-09-07,2234.0,,568500,1270029000
4061,2026-09-07,3282.0,,657900,2159227800
4062,2026-09-07,22200.0,,7940600,176281320000
4063,2026-09-07,5818.0,,5656500,32909517000
4071,2026-09-07,2043.0,,302600,618211800
4078,2026-09-07,3860.0,,211300,815618000
4082,2026-09-07,2595.0,,1864900,4839415500
4091,2026-09-07,5491.0,,568600,3122182600
4095,2026-09-07,1749.0,,177900,311147100
4109,2026-09-07,5460.0,,49500,270270000
4114,2026-09-07,2570.5,,836500,2150223250
4118,2026-09-07,6102.0,,200000,1220400000
4124,2026-09-07,2983.0,,2700,8054100
4151,2026-09-07,2390.0,,2172200,5191558000
4169,2026-09-07,268.0,,407100,109102800
417A,2026-09-07,1895.0,,262400,497248000
4180,2026-09-07,1452.0,,2319000,3367188000
4182,2026-09-07,3933.0,,1712100,6733689300
4183,2026-09-07,2231.0,,3582700,7993003700
4186,2026-09-07,8479.0,,713600,6050614400
4187,2026-09-07,4390.0,,90200,395978000
4188,2026-09-07,1227.0,,6708400,8231206800
4189,2026-09-07,3255.0,,88600,288393000
4194,2026-09-07,8878.0,,202200,1795131600
4202,2026-09-07,1443.5,,945800,1365262300
4203,2026-09-07,7200.0,,438700,3158640000
4204,2026-09-07,2547.0,,1396700,3557394900
4205,2026-09-07,2447.0,,966000,2363802000
4206,2026-09-07,4205.0,,221900,933089500
4208,2026-09-07,3470.0,,660500,2291935000
4212,2026-09-07,2943.0,,61400,180700200
4216,2026-09-07,6010.0,,50800,305308000
4272,2026-09-07,2072.5,,495300,1026509250
4290,2026-09-07,692.0,,647300,447931600
4293,2026-09-07,525.0,,455200,238980000
4307,2026-09-07,4950.0,,1964100,9722295000
4324,2026-09-07,3630.0,,929900,3375537000
4331,2026-09-07,745.0,,39900,29725500
4368,2026-09-07,2945.0,,731800,2155151000
4369,2026-09-07,3155.0,,780600,2462793000
4373,2026-09-07,1144.0,,1332400,1524265600
4374,2026-09-07,2461.0,,3100,7629100
4380,2026-09-07,688.0,,6500,4472000
4385,2026-09-07,4340.0,,1633300,7088522000
4394,2026-09-07,664.0,,160100,106306400
4401,2026-09-07,4581.0,,298800,1368802800
4403,2026-09-07,2622.5,,892300,2340056750
4432,2026-09-07,3235.0,,133100,430578500
4439,2026-09-07,792.0,,3400,2692800
4443,2026-09-07,2040.0,,1372000,2798880000
4447,2026-09-07,502.0,,9600,4819200
4452,2026-09-07,3455.0,,2111100,7293850500
4471,2026-09-07,6120.0,,122000,746640000
4478,2026-09-07,3820.0,,660700,2523874000
4480,2026-09-07,2427.0,,335700,814743900
4483,2026-09-07,3590.0,,355200,1275168000
4502,2026-09-07,5777.0,,3502800,20235675600
4503,2026-09-07,2303.0,,5484800,12631494400
4506,2026-09-07,1618.5,,4424700,7161376950
4507,2026-09-07,2943.0,,3320400,9771937200
4516,2026-09-07,3424.0,,319200,1092940800
4519,2026-09-07,6564.0,,2283900,14991519600
4521,2026-09-07,3895.0,,107800,419881000
4523,2026-09-07,4633.0,,1141500,5288569500
4527,2026-09-07,2904.5,,889400,2583262300
4528,2026-09-07,2418.5,,1460800,3532944800
4536,2026-09-07,1794.5,,1176300,2110870350
4540,2026-09-07,3693.0,,489500,1807723500
4543,2026-09-07,2373.5,,3436100,8155583350
4544,2026-09-07,3485.0,,199800,696303000
4547,2026-09-07,4005.0,,52000,208260000
4549,2026-09-07,2279.0,,185400,422526600
4552,2026-09-07,528.0,,413700,218433600
4553,2026-09-07,3580.0,,122800,439624000
4559,2026-09-07,1986.0,,176600,350727600
4565,2026-09-07,1168.0,,1116600,1304188800
4568,2026-09-07,2735.5,,5390100,14744618550
4569,2026-09-07,1108.0,,219900,243649200
4578,2026-09-07,11730.0,,1178700,13826151000
4587,2026-09-07,1088.5,,550100,598783850
4612,2026-09-07,1140.0,,2844400,3242616000
4613,2026-09-07,2808.0,,615800,1729166400
4617,2026-09-07,3630.0,,146500,531795000
4626,2026-09-07,4722.0,,272400,1286272800
4631,2026-09-07,4881.0,,722500,3526522500
4633,2026-09-07,2590.0,,142500,369075000
4634,2026-09-07,5040.0,,106800,538272000
4661,2026-09-07,3092.0,,4542900,14046646800
4665,2026-09-07,4611.0,,96500,444961500
4666,2026-09-07,1980.0,,1008300,1996434000
4676,2026-09-07,4092.0,,545400,2231776800
4679,2026-09-07,266.0,,1900,505400
4680,2026-09-07,1248.0,,1949200,2432601600
4681,2026-09-07,1795.5,,312300,560734650
4684,2026-09-07,4903.0,,2051600,10058994800
4686,2026-09-07,4155.0,,89000,369795000
4689,2026-09-07,521.5,,21491700,11207921550
4694,2026-09-07,3605.0,,57400,206927000
4704,2026-09-07,5772.0,,988900,5707930800
4709,2026-09-07,1059.0,,45400,48078600
4716,2026-09-07,9044.0,,211900,1916423600
4722,2026-09-07,2446.0,,412400,1008730400
4732,2026-09-07,1960.0,,1094700,2145612000
4733,2026-09-07,8260.0,,143900,1188614000
4751,2026-09-07,1255.0,,4835300,6068301500
4755,2026-09-07,742.2000122070312,,21566900,16006953443
4768,2026-09-07,3527.0,,1108200,3908621400
4776,2026-09-07,2990.0,,231100,690989000
4812,2026-09-07,2852.0,,1547000,4412044000
4816,2026-09-07,2975.0,,335500,998112500
4819,2026-09-07,2196.0,,193000,423828000
4825,2026-09-07,2042.0,,222200,453732400
4832,2026-09-07,1934.0,,22300,43128200
4849,2026-09-07,1566.0,,327200,512395200
4887,2026-09-07,1575.0,,612100,964057500
4901,2026-09-07,3239.0,,3363200,10893404800
4902,2026-09-07,621.2999877929688,,3119000,1937834662
4911,2026-09-07,3380.0,,2634500,8904610000
4912,2026-09-07,1800.0,,1242100,2235780000
4914,2026-09-07,1297.0,,147100,190788700
4919,2026-09-07,3115.0,,126500,394047500
4922,2026-09-07,5676.0,,296900,1685204400
4927,2026-09-07,1354.0,,484400,655877600
4928,2026-09-07,4800.0,,81100,389280000
4958,2026-09-07,3270.0,,40900,133743000
4966,2026-09-07,19970.0,,45900,916623000
4967,2026-09-07,5654.0,,197700,1117795800
4971,2026-09-07,6550.0,,275100,1801905000
4975,2026-09-07,5670.0,,145500,824985000
4980,2026-09-07,2991.5,,933900,2793761850
4985,2026-09-07,4685.0,,53800,252053000
4996,2026-09-07,766.0,,390000,298740000
4998,2026-09-07,1179.0,,13900,16388100
5010,2026-09-07,289.0,,111700,32281300
5016,2026-09-07,3685.0,,15264800,56250788000
5019,2026-09-07,1499.0,,5203300,7799746700
5020,2026-09-07,1369.0,,9312400,12748675600
5021,2026-09-07,4400.0,,626700,2757480000
5032,2026-09-07,2948.0,,453900,1338097200
5076,2026-09-07,2765.0,,1300700,3596435500
5101,2026-09-07,7110.0,,999100,7103601000
5105,2026-09-07,3722.0,,1449200,5393922400
5108,2026-09-07,3920.0,,3319100,13010872000
5110,2026-09-07,2085.5,,2086400,4351187200
5126,2026-09-07,1401.0,,300,420300
5192,2026-09-07,4370.0,,46600,203642000
5199,2026-09-07,1984.0,,500,992000
5201,2026-09-07,5670.0,,1283900,7279713000
5202,2026-09-07,493.0,,3726300,1837065900
5208,2026-09-07,2619.0,,227100,594774900
5214,2026-09-07,4826.0,,788100,3803370600
5232,2026-09-07,5545.0,,168400,933778000
5233,2026-09-07,4213.0,,402700,1696575100
5262,2026-09-07,1163.0,,183400,213294200
5287,2026-09-07,882.0,,14600,12877200
5301,2026-09-07,1875.5,,1954100,3664914550
5302,2026-09-07,5110.0,,46100,235571000
5310,2026-09-07,7140.0,,91100,650454000
5331,2026-09-07,3580.0,,172700,618266000
5332,2026-09-07,6007.0,,1257800,7555604600
5333,2026-09-07,5316.0,,1537800,8174944800
5334,2026-09-07,8082.0,,1266100,10232620200
5341,2026-09-07,147.0,,22800,3351600
5344,2026-09-07,58470.0,,77800,4548966000
5351,2026-09-07,2038.0,,84300,171803400
5356,2026-09-07,1295.0,,2900,3755500
5384,2026-09-07,3410.0,,329800,1124618000
5393,2026-09-07,3405.0,,406100,1382770500
5401,2026-09-07,697.5,,49482000,34513695000
5406,2026-09-07,2064.5,,2189800,4520842100
5410,2026-09-07,3145.0,,75200,236504000
5411,2026-09-07,1872.0,,8248800,15441753600
5423,2026-09-07,1711.0,,347200,594059200
543A,2026-09-07,276.0,,21705700,5990773200
5440,2026-09-07,2035.0,,131100,266788500
5444,2026-09-07,12415.0,,145600,1807624000
5445,2026-09-07,2052.0,,93500,191862000
5449,2026-09-07,2612.0,,21900,57202800
5451,2026-09-07,1419.0,,260900,370217100
5461,2026-09-07,2154.0,,135700,292297800
5463,2026-09-07,1769.0,,1000800,1770415200
5471,2026-09-07,2433.0,,1012400,2463169200
547A,2026-09-07,429.0,,1566800,672157200
5480,2026-09-07,5440.0,,59500,323680000
5482,2026-09-07,3265.0,,151900,495953500
5563,2026-09-07,438.0,,623600,273136800
5602,2026-09-07,1688.0,,259200,437529600
5616,2026-09-07,665.0,,2300,1529500
5618,2026-09-07,289.0,,1000,289000
5619,2026-09-07,857.0,,1200,1028400
5631,2026-09-07,7393.0,,1020100,7541599300
5702,2026-09-07,1860.0,,310700,577902000
5703,2026-09-07,3025.0,,195900,592597500
5706,2026-09-07,25800.0,,1495400,38581320000
5711,2026-09-07,5261.0,,3230000,16993030000
5713,2026-09-07,9939.0,,2628800,26127643200
5714,2026-09-07,9349.0,,480900,4495934100
5715,2026-09-07,4265.0,,223600,953654000
5726,2026-09-07,2681.0,,473700,1269989700
5741,2026-09-07,2274.0,,563100,1280489400
5801,2026-09-07,3840.0,,19933400,76544256000
5802,2026-09-07,2201.5,,13648500,30047172750
5803,2026-09-07,5241.0,,37758400,197891774400
5805,2026-09-07,14090.0,,306700,4321403000
5830,2026-09-07,3968.0,,901000,3575168000
5831,2026-09-07,3651.0,,2063000,7532013000
5832,2026-09-07,3537.0,,376400,1331326800
5838,2026-09-07,6607.0,,1040900,6877226300
5844,2026-09-07,4939.0,,769300,3799572700
5851,2026-09-07,2802.0,,160400,449440800
5857,2026-09-07,3760.0,,613100,2305256000
5858,2026-09-07,1185.0,,2300,2725500
5890,2026-09-07,3500.0,,,
5901,2026-09-07,4530.0,,267200,1210416000
5911,2026-09-07,2960.0,,96300,285048000
5929,2026-09-07,3585.0,,640900,2297626500
5930,2026-09-07,1913.0,,100400,192065200
5933,2026-09-07,1121.0,,30300,33966300
5938,2026-09-07,1755.5,504.6,1761300,3091962150
5943,2026-09-07,2304.0,,109100,251366400
5947,2026-09-07,3514.0,,311300,1093908200
5949,2026-09-07,1353.0,,192300,260181900
5969,2026-09-07,1206.0,,200,241200
5970,2026-09-07,2264.0,,94300,213495200
5971,2026-09-07,8290.0,,200,1658000
5974,2026-09-07,840.0,,2000,1680000
5975,2026-09-07,3410.0,,126800,432388000
5988,2026-09-07,1690.0,,97300,164437000
5991,2026-09-07,3428.0,,554000,1899112000
6005,2026-09-07,3223.0,,316100,1018790300
6013,2026-09-07,3025.0,,183000,553575000
6036,2026-09-07,3570.0,,150000,535500000
6049,2026-09-07,255.0,,6500,1657500
6055,2026-09-07,2238.0,,524500,1173831000
6069,2026-09-07,687.0,,19300,13259100
6080,2026-09-07,4120.0,,49900,205588000
6088,2026-09-07,547.0,,345400,188933800
6098,2026-09-07,16140.0,,4013600,64779504000
6101,2026-09-07,5290.0,,280300,1482787000
6103,2026-09-07,4695.0,,418100,1962979500
6104,2026-09-07,4425.0,,92900,411082500
6113,2026-09-07,2562.5,,2108700,5403543750
6118,2026-09-07,1264.0,,272500,344440000
6134,2026-09-07,7191.0,,628800,4521700800
6135,2026-09-07,15600.0,,114400,1784640000
6136,2026-09-07,3647.0,,299900,1093735300
6140,2026-09-07,1198.0,,500700,599838600
6141,2026-09-07,2928.5,,1587200,4648115200
6143,2026-09-07,1782.0,,416700,742559400
6146,2026-09-07,57150.0,,1291800,73826370000
6178,2026-09-07,2497.0,,6552900,16362591300
6196,2026-09-07,1411.0,,535600,755731600
6200,2026-09-07,717.0,,361100,258908700
6209,2026-09-07,3915.0,,76500,299497500
6222,2026-09-07,957.0,,148200,141827400
6229,2026-09-07,1520.0,,11500,17480000
6235,2026-09-07,2588.0,,326400,844723200
6239,2026-09-07,1470.0,,4900,7203000
6250,2026-09-07,4515.0,,104600,472269000
6254,2026-09-07,3530.0,,436100,1539433000
6258,2026-09-07,3645.0,,288600,1051947000
6268,2026-09-07,4617.0,,864600,3991858200
6269,2026-09-07,9720.0,,691400,6720408000
6273,2026-09-07,68590.0,,212800,14595952000
6277,2026-09-07,5560.0,,36900,205164000
6278,2026-09-07,14000.0,,174800,2447200000
6282,2026-09-07,2906.0,,122500,355985000
6284,2026-09-07,8770.0,,35100,307827000
6287,2026-09-07,2774.0,,103500,287109000
6301,2026-09-07,7576.0,,2484500,18822572000
6302,2026-09-07,5970.0,,906300,5410611000
6305,2026-09-07,6026.0,,1506900,9080579400
6315,2026-09-07,2309.0,,2936600,6780609400
6323,2026-09-07,3844.0,,1118500,4299514000
6326,2026-09-07,2917.0,,6571200,19168190400
6327,2026-09-07,3240.0,,204900,663876000
6331,2026-09-07,3365.0,,145500,489607500
6332,2026-09-07,2838.0,,92400,262231200
6349,2026-09-07,2011.0,,146600,294812600
6361,2026-09-07,4598.0,,3110000,14299780000
6363,2026-09-07,3045.0,,180900,550840500
6365,2026-09-07,5690.0,,350,1991500
6367,2026-09-07,20660.0,,1041700,21521522000
6368,2026-09-07,13030.0,,194900,2539547000
6370,2026-09-07,7903.0,,525800,4155397400
6371,2026-09-07,2729.0,,134300,366504700
6376,2026-09-07,3615.0,,518700,1875100500
