Code,Date,Close,MarketCapB,Volume,TurnoverJPY
2602,2026-09-17,2121.0,,242100,513494100
2607,2026-09-17,4535.0,,295900,1341906500
2632,2026-09-17,17675.0,,3597,63576975
2659,2026-09-17,3415.0,,153500,524202500
2664,2026-09-17,3710.0,,38600,143206000
2670,2026-09-17,2708.5,,450800,1220991800
2678,2026-09-17,1259.0,,563700,709698300
2681,2026-09-17,2356.0,,146000,343976000
2685,2026-09-17,3175.0,,148500,471487500
268A,2026-09-17,1549.0,,1834000,2840866000
2695,2026-09-17,1705.0,,467400,796917000
2702,2026-09-17,7920.0,,446400,3535488000
2726,2026-09-17,1492.0,,670000,999640000
2730,2026-09-17,2524.0,,273000,689052000
2733,2026-09-17,2739.0,,104300,285677700
2749,2026-09-17,681.0,,426400,290378400
2752,2026-09-17,1153.0,,57100,65836300
2760,2026-09-17,4180.0,,81400,340252000
2767,2026-09-17,2666.0,,439300,1171173800
2768,2026-09-17,5888.0,,954500,5620096000
2784,2026-09-17,2382.5,,359000,855317500
2791,2026-09-17,4570.0,,37400,170918000
2801,2026-09-17,1684.0,,2915700,4910038800
2802,2026-09-17,4953.0,,2834200,14037792600
2809,2026-09-17,4594.0,,327700,1505453800
2810,2026-09-17,4022.0,,245600,987803200
2811,2026-09-17,2737.0,,268800,735705600
2815,2026-09-17,5260.0,,85600,450256000
285A,2026-09-17,49880.0,,28051100,1399188868000
2871,2026-09-17,2228.0,,1349600,3006908800
2874,2026-09-17,2179.0,,145100,316172900
2875,2026-09-17,9973.0,,482000,4806986000
2897,2026-09-17,2991.5,,1248000,3733392000
2914,2026-09-17,6916.0,,3055100,21129071600
2918,2026-09-17,2766.0,,55300,152959800
2931,2026-09-17,352.0,,536600,188883200
2984,2026-09-17,766.0,,4100,3140600
3002,2026-09-17,4110.0,,136800,562248000
3003,2026-09-17,1763.5,,1280600,2258338100
3028,2026-09-17,2317.0,,57300,132764100
3034,2026-09-17,2383.0,,128300,305738900
3036,2026-09-17,3360.0,,77900,261744000
3038,2026-09-17,3143.0,,2619500,8233088500
3046,2026-09-17,5880.0,,149100,876708000
3048,2026-09-17,1760.0,,393900,693264000
3050,2026-09-17,1621.0,,233100,377855100
3064,2026-09-17,1987.5,,1715900,3410351250
3069,2026-09-17,167.0,,76300,12742100
3076,2026-09-17,3030.0,,89900,272397000
3086,2026-09-17,2707.0,,1100900,2980136300
3087,2026-09-17,3250.0,,100800,327600000
3088,2026-09-17,2555.0,,1844700,4713208500
3091,2026-09-17,2801.0,,48500,135848500
3092,2026-09-17,1161.0,,2392200,2777344200
3097,2026-09-17,5240.0,,162300,850452000
3099,2026-09-17,3293.0,,2007100,6609380300
3101,2026-09-17,1657.0,,381900,632808300
3105,2026-09-17,2371.0,,713200,1690997200
3106,2026-09-17,11180.0,,25400,283972000
3107,2026-09-17,3782.0,,643500,2433717000
3110,2026-09-17,2876.0,,4612000,13264112000
3116,2026-09-17,2268.5,,364000,825734000
3132,2026-09-17,3935.0,,872300,3432500500
3140,2026-09-17,1019.0,,3900,3974100
3148,2026-09-17,3350.0,,56300,188605000
3167,2026-09-17,1404.0,,554700,778798800
3180,2026-09-17,1650.0,,41600,68640000
3182,2026-09-17,1638.0,,90800,148730400
3186,2026-09-17,2918.0,,560600,1635830800
3191,2026-09-17,2281.0,,133800,305197800
3197,2026-09-17,3277.0,,803300,2632414100
3201,2026-09-17,1993.0,,53200,106027600
3222,2026-09-17,848.0,,337500,286200000
3231,2026-09-17,924.0,,3204200,2960680800
3232,2026-09-17,602.0,,152800,91985600
3246,2026-09-17,694.0,,4900,3400600
3288,2026-09-17,7791.0,,251700,1960994700
3289,2026-09-17,1305.5,,1763500,2302249250
3291,2026-09-17,2291.5,,387600,888185400
3329,2026-09-17,2143.0,,2200,4714600
3349,2026-09-17,6643.0,,416200,2764816600
3360,2026-09-17,2489.0,,236600,588897400
3382,2026-09-17,2054.5,,6602100,13564014450
3387,2026-09-17,765.0,,827700,633190500
3391,2026-09-17,2220.0,,1388500,3082470000
3395,2026-09-17,2476.0,,73500,181986000
3397,2026-09-17,4340.0,,308700,1339758000
3401,2026-09-17,1737.5,,544000,945200000
3402,2026-09-17,1273.0,1864.7,3992800,5082834400
3405,2026-09-17,1819.5,,1207600,2197228200
3407,2026-09-17,1612.0,,4237400,6830688800
3431,2026-09-17,1583.0,,53400,84532200
3433,2026-09-17,2815.0,,168800,475172000
3436,2026-09-17,2867.5,,10592300,30373420250
3445,2026-09-17,5710.0,,218400,1247064000
3465,2026-09-17,3295.0,,124800,411216000
3486,2026-09-17,2041.0,,60900,124296900
3490,2026-09-17,3050.0,,500,1525000
3498,2026-09-17,7200.0,,124800,898560000
3513,2026-09-17,3765.0,,3100,11671500
3543,2026-09-17,2884.0,,189700,547094800
3549,2026-09-17,4100.0,,248800,1020080000
3550,2026-09-17,216.0,,16100,3477600
3563,2026-09-17,4766.0,,3345100,15942746600
3569,2026-09-17,3285.0,,123700,406354500
3591,2026-09-17,4037.0,,99200,400470400
3608,2026-09-17,1251.0,,169200,211669200
3612,2026-09-17,1622.0,,206900,335591800
3626,2026-09-17,4078.0,,843500,3439793000
3635,2026-09-17,1713.0,,724800,1241582400
3636,2026-09-17,4990.0,,44200,220558000
3652,2026-09-17,2964.0,,40000,118560000
3659,2026-09-17,3128.0,,2745300,8587298400
3660,2026-09-17,504.0,,918500,462924000
3661,2026-09-17,804.0,,447800,360031200
3668,2026-09-17,456.0,,391200,178387200
3673,2026-09-17,489.0,,635100,310563900
3697,2026-09-17,879.2000122070312,,3801900,3342630526
3762,2026-09-17,2544.0,,244000,620736000
3765,2026-09-17,2534.0,,201600,510854400
3768,2026-09-17,569.0,,1900,1081100
3769,2026-09-17,8869.0,,270200,2396403800
3774,2026-09-17,3436.0,,368900,1267540400
3778,2026-09-17,3695.0,,642300,2373298500
3800,2026-09-17,1975.0,,900,1777500
3844,2026-09-17,1349.0,,309100,416975900
3861,2026-09-17,888.9000244140625,,2308200,2051759036
3863,2026-09-17,1334.0,,408900,545472600
3865,2026-09-17,919.0,,181800,167074200
3880,2026-09-17,1018.0,,220600,224570800
3923,2026-09-17,1089.0,,1340100,1459368900
3941,2026-09-17,1555.5,,885700,1377706350
3955,2026-09-17,865.0,,4400,3806000
3962,2026-09-17,1005.0,,146400,147132000
3965,2026-09-17,882.0,,7600,6703200
3993,2026-09-17,3180.0,,177600,564768000
3994,2026-09-17,6060.0,,410800,2489448000
4004,2026-09-17,13560.0,,2212000,29994720000
4005,2026-09-17,597.5999755859375,,8932300,5337942262
4008,2026-09-17,1507.0,,154900,233434300
4021,2026-09-17,8197.0,,427500,3504217500
4023,2026-09-17,4225.0,,186700,788807500
4026,2026-09-17,1558.0,,61300,95505400
4028,2026-09-17,2951.0,,195600,577215600
4041,2026-09-17,3910.0,,84200,329222000
4042,2026-09-17,2644.0,,770800,2037995200
4043,2026-09-17,4199.0,,413100,1734606900
4044,2026-09-17,4505.0,,92900,418514500
4045,2026-09-17,1835.0,,245900,451226500
4046,2026-09-17,2030.0,,268100,544243000
4047,2026-09-17,2137.0,,485700,1037940900
4061,2026-09-17,3333.0,,562900,1876145700
4062,2026-09-17,18475.0,,8459000,156280025000
4063,2026-09-17,5762.0,,5632400,32453888800
4071,2026-09-17,2122.0,,197400,418882800
4078,2026-09-17,3630.0,,182400,662112000
4091,2026-09-17,5508.0,,552000,3040416000
4095,2026-09-17,1789.0,,164000,293396000
4102,2026-09-17,1450.0,,600,870000
4109,2026-09-17,5260.0,,49600,260896000
4114,2026-09-17,2607.0,,708800,1847841600
4118,2026-09-17,6161.0,,158800,978366800
4151,2026-09-17,2262.5,,1316800,2979260000
417A,2026-09-17,1925.0,,176200,339185000
4180,2026-09-17,1528.0,,1323600,2022460800
4182,2026-09-17,3810.0,,1151800,4388358000
4183,2026-09-17,2229.0,,1642700,3661578300
4186,2026-09-17,7942.0,,821500,6524353000
4187,2026-09-17,4035.0,,99900,403096500
4188,2026-09-17,1217.0,,4603700,5602702900
4189,2026-09-17,3245.0,,105400,342023000
4194,2026-09-17,8552.0,,312800,2675065600
4202,2026-09-17,1432.0,,793900,1136864800
4203,2026-09-17,7744.0,,894400,6926233600
4204,2026-09-17,2537.5,,967400,2454777500
4205,2026-09-17,2409.5,,784300,1889770850
4206,2026-09-17,4258.0,,158100,673189800
4208,2026-09-17,3506.0,,606400,2126038400
4212,2026-09-17,3030.0,,57700,174831000
4216,2026-09-17,6190.0,,47100,291549000
4221,2026-09-17,5680.0,,27300,155064000
4247,2026-09-17,1389.0,,450,625050
4272,2026-09-17,2115.0,,450000,951750000
4288,2026-09-17,450.0,,7100,3195000
4290,2026-09-17,709.0,,473300,335569700
4307,2026-09-17,5155.0,,1899200,9790376000
4324,2026-09-17,3633.0,,825700,2999768100
4356,2026-09-17,1589.0,,550,873950
4368,2026-09-17,2913.0,,807900,2353412700
4369,2026-09-17,2909.0,,472200,1373629800
4371,2026-09-17,1488.0,,11000,16368000
4373,2026-09-17,1171.0,,1358600,1590920600
4377,2026-09-17,2349.0,,39700,93255300
4385,2026-09-17,3672.0,,1860000,6829920000
4401,2026-09-17,4576.0,,247500,1132560000
4403,2026-09-17,2612.5,,830900,2170726250
4432,2026-09-17,3350.0,,85000,284750000
4443,2026-09-17,2119.0,,798100,1691173900
4452,2026-09-17,3493.0,,2130400,7441487200
4463,2026-09-17,1998.0,,17100,34165800
4465,2026-09-17,2462.0,,2500,6155000
4471,2026-09-17,6370.0,,92200,587314000
4480,2026-09-17,2362.0,,239700,566171400
4483,2026-09-17,3585.0,,198600,711981000
4492,2026-09-17,398.0,,8000,3184000
4502,2026-09-17,5946.0,,4255100,25300824600
4503,2026-09-17,2365.0,,4661900,11025393500
4506,2026-09-17,1598.0,,3597600,5748964800
4507,2026-09-17,2982.5,,2366600,7058384500
4516,2026-09-17,3480.0,,292400,1017552000
4519,2026-09-17,6684.0,,2225200,14873236800
4521,2026-09-17,4005.0,,86900,348034500
4523,2026-09-17,4953.0,,1043700,5169446100
4527,2026-09-17,2849.5,,898900,2561415550
4528,2026-09-17,2390.5,,1240400,2965176200
4536,2026-09-17,1766.0,,1068900,1887677400
4540,2026-09-17,3886.0,,511900,1989243400
4543,2026-09-17,2291.5,,3177500,7281241250
4544,2026-09-17,3636.0,,224600,816645600
4547,2026-09-17,4020.0,,51800,208236000
4549,2026-09-17,2361.0,,102500,242002500
4552,2026-09-17,515.0,,347700,179065500
4553,2026-09-17,3790.0,,122400,463896000
4559,2026-09-17,2032.0,,121900,247700800
4565,2026-09-17,1266.0,,929900,1177253400
4568,2026-09-17,2933.0,,5951100,17454576300
4569,2026-09-17,1146.0,,171000,195966000
4578,2026-09-17,11235.0,,1221900,13728046500
4587,2026-09-17,1049.0,,629000,659821000
4612,2026-09-17,1155.5,,2492800,2880430400
4613,2026-09-17,2896.0,,1007800,2918588800
4617,2026-09-17,3580.0,,147600,528408000
4626,2026-09-17,4730.0,,223000,1054790000
4631,2026-09-17,4843.0,,572900,2774554700
4633,2026-09-17,2677.0,,125500,335963500
4634,2026-09-17,5170.0,,108900,563013000
4657,2026-09-17,453.0,,4000,1812000
4661,2026-09-17,3068.0,,4640400,14236747200
4665,2026-09-17,4747.0,,77700,368841900
4666,2026-09-17,2030.0,,702400,1425872000
4676,2026-09-17,4154.0,,431900,1794112600
4680,2026-09-17,1182.0,,1998100,2361754200
4681,2026-09-17,1793.0,,304100,545251300
4684,2026-09-17,5111.0,,1549700,7920516700
4686,2026-09-17,4385.0,,105100,460863500
4689,2026-09-17,553.7999877929688,,16908800,9364093234
4694,2026-09-17,3705.0,,51300,190066500
4704,2026-09-17,6454.0,,1152300,7436944200
4716,2026-09-17,9346.0,,246700,2305658200
4722,2026-09-17,2424.0,,812000,1968288000
4728,2026-09-17,650.0,,3800,2470000
4732,2026-09-17,1929.5,,1053500,2032728250
4733,2026-09-17,8378.0,,157200,1317021600
4751,2026-09-17,1272.0,,3648500,4640892000
4755,2026-09-17,714.2999877929688,,12169700,8692816561
4768,2026-09-17,3646.0,,1033500,3768141000
4776,2026-09-17,3040.0,,175400,533216000
4812,2026-09-17,2864.0,,664700,1903700800
4816,2026-09-17,3105.0,,369700,1147918500
4819,2026-09-17,2381.0,,270800,644774800
4825,2026-09-17,2011.0,,134100,269675100
4829,2026-09-17,107.0,,166200,17783400
4849,2026-09-17,1738.0,,370500,643929000
4884,2026-09-17,458.0,,77400,35449200
4887,2026-09-17,1661.5,,642200,1067015300
4901,2026-09-17,3341.0,,3336000,11145576000
4902,2026-09-17,653.7000122070312,,3673300,2401236255
4911,2026-09-17,3514.0,,2101700,7385373800
4912,2026-09-17,1742.5,,823400,1434774500
4914,2026-09-17,1333.0,,121500,161959500
4919,2026-09-17,3220.0,,127300,409906000
4922,2026-09-17,5750.0,,226600,1302950000
4926,2026-09-17,1250.0,,1000,1250000
4927,2026-09-17,1385.0,,346200,479487000
4928,2026-09-17,4835.0,,84300,407590500
4931,2026-09-17,2072.0,,54300,112509600
4956,2026-09-17,1515.0,,49900,75598500
4958,2026-09-17,3495.0,,126400,441768000
4960,2026-09-17,565.0,,23200,13108000
4966,2026-09-17,19210.0,,52200,1002762000
4967,2026-09-17,5862.0,,165200,968402400
4971,2026-09-17,6190.0,,311600,1928804000
4975,2026-09-17,5730.0,,85300,488769000
4980,2026-09-17,2979.0,,1801900,5367860100
4985,2026-09-17,4780.0,,57800,276284000
4996,2026-09-17,688.0,,1417300,975102400
5016,2026-09-17,3500.0,,15808200,55328700000
5019,2026-09-17,1673.0,,5333900,8923614700
5020,2026-09-17,1459.5,,9630500,14055714750
5021,2026-09-17,4624.0,,635600,2939014400
5032,2026-09-17,3315.0,,631900,2094748500
5076,2026-09-17,2864.5,,1477600,4232585200
5101,2026-09-17,6878.0,,859800,5913704400
5105,2026-09-17,3806.0,,1129400,4298496400
5108,2026-09-17,3789.0,,3301600,12509762400
5110,2026-09-17,2020.0,,1367800,2762956000
5189,2026-09-17,3485.0,,600,2091000
5192,2026-09-17,4325.0,,67000,289775000
5201,2026-09-17,5716.0,,1102000,6299032000
5202,2026-09-17,495.0,,655200,324324000
5208,2026-09-17,2647.0,,140300,371374100
5214,2026-09-17,4929.0,,556300,2742002700
5232,2026-09-17,5771.0,,152600,880654600
5233,2026-09-17,4281.0,,405100,1734233100
5247,2026-09-17,552.0,,1100,607200
5248,2026-09-17,516.0,,19600,10113600
5262,2026-09-17,1134.0,,201900,228954600
5301,2026-09-17,2080.0,,2071600,4308928000
5302,2026-09-17,5090.0,,37700,191893000
5310,2026-09-17,7270.0,,104100,756807000
5331,2026-09-17,3600.0,,139500,502200000
5332,2026-09-17,5718.0,,1066100,6095959800
5333,2026-09-17,5176.0,,1138100,5890805600
5334,2026-09-17,7218.0,,1137400,8209753200
5344,2026-09-17,54330.0,,73400,3987822000
5351,2026-09-17,2071.0,,88900,184111900
5355,2026-09-17,660.0,,4100,2706000
5384,2026-09-17,3230.0,,299700,968031000
5388,2026-09-17,1400.0,,6600,9240000
5393,2026-09-17,3328.0,,527700,1756185600
5401,2026-09-17,702.5999755859375,,23314100,16380486091
5406,2026-09-17,2085.0,,1395800,2910243000
5410,2026-09-17,3120.0,,89600,279552000
5411,2026-09-17,1895.0,,3792100,7186029500
5423,2026-09-17,1797.0,,429700,772170900
543A,2026-09-17,282.0,,20202200,5697020400
5440,2026-09-17,2047.0,,80200,164169400
5444,2026-09-17,12530.0,,143400,1796802000
5445,2026-09-17,2073.0,,91700,190094100
5451,2026-09-17,1435.0,,225900,324166500
5461,2026-09-17,2217.0,,75500,167383500
5463,2026-09-17,1753.0,,589300,1033042900
5471,2026-09-17,2432.0,,858400,2087628800
547A,2026-09-17,442.0,,1455200,643198400
5480,2026-09-17,5540.0,,48100,266474000
5482,2026-09-17,3275.0,,104000,340600000
5537,2026-09-17,3595.0,,60000,215700000
5563,2026-09-17,435.0,,415300,180655500
5586,2026-09-17,913.0,,37100,33872300
5602,2026-09-17,1667.0,,218500,364239500
5631,2026-09-17,7453.0,,1288100,9600209300
5697,2026-09-17,806.0,,2200,1773200
5702,2026-09-17,1805.0,,228400,412262000
5703,2026-09-17,3015.0,,257200,775458000
5706,2026-09-17,21235.0,,1357000,28815895000
5711,2026-09-17,5019.0,,1437400,7214310600
5713,2026-09-17,9328.0,,1865300,17399518400
5714,2026-09-17,8926.0,,324300,2894701800
5715,2026-09-17,4095.0,,193200,791154000
5726,2026-09-17,2404.0,,544200,1308256800
5741,2026-09-17,2225.0,,600400,1335890000
5801,2026-09-17,3763.0,,22958800,86393964400
5802,2026-09-17,2052.5,,18106900,37164412250
5803,2026-09-17,4867.0,,31474800,153187851600
5805,2026-09-17,12920.0,,260100,3360492000
5830,2026-09-17,3845.0,,802400,3085228000
5831,2026-09-17,3503.0,,1459100,5111227300
5832,2026-09-17,3631.0,,317300,1152116300
5838,2026-09-17,6177.0,,887200,5480234400
5842,2026-09-17,3010.0,,59200,178192000
5844,2026-09-17,4882.0,,625900,3055643800
5851,2026-09-17,2773.0,,124600,345515800
5857,2026-09-17,3630.0,,438100,1590303000
5901,2026-09-17,4657.0,,291100,1355652700
5911,2026-09-17,3040.0,,73700,224048000
5929,2026-09-17,3510.0,,464200,1629342000
5930,2026-09-17,1922.0,,75100,144342200
5938,2026-09-17,1757.0,505.0,1763500,3098469500
5943,2026-09-17,2241.0,,87000,194967000
5947,2026-09-17,3500.0,,230200,805700000
5949,2026-09-17,1339.0,,161400,216114600
5970,2026-09-17,2282.0,,73400,167498800
5975,2026-09-17,3410.0,,79200,270072000
5981,2026-09-17,1931.0,,79200,152935200
5982,2026-09-17,4130.0,,2700,11151000
5988,2026-09-17,1713.0,,60000,102780000
5991,2026-09-17,3303.0,,528300,1744974900
5992,2026-09-17,3735.0,,15300,57145500
6005,2026-09-17,3181.0,,316800,1007740800
6013,2026-09-17,3075.0,,219500,674962500
6036,2026-09-17,3635.0,,117000,425295000
6055,2026-09-17,2118.0,,560600,1187350800
6069,2026-09-17,673.0,,18800,12652400
6080,2026-09-17,4325.0,,128900,557492500
6088,2026-09-17,576.0,,301500,173664000
6098,2026-09-17,17445.0,,4847300,84561148500
6101,2026-09-17,4910.0,,277200,1361052000
6103,2026-09-17,4480.0,,330500,1480640000
6104,2026-09-17,4530.0,,152200,689466000
6113,2026-09-17,2437.0,,2611200,6363494400
6118,2026-09-17,1241.0,,270800,336062800
6134,2026-09-17,6867.0,,527500,3622342500
6135,2026-09-17,15170.0,,100300,1521551000
6136,2026-09-17,3458.0,,295600,1022184800
6140,2026-09-17,1113.0,,367100,408582300
6141,2026-09-17,2839.5,,1041500,2957339250
6143,2026-09-17,1626.0,,305700,497068200
6146,2026-09-17,50590.0,,1348900,68240851000
6178,2026-09-17,2539.5,,4335400,11009748300
6182,2026-09-17,523.0,,21100,11035300
6196,2026-09-17,1436.0,,383400,550562400
6200,2026-09-17,733.0,,313300,229648900
6209,2026-09-17,3950.0,,58400,230680000
6222,2026-09-17,943.0,,107400,101278200
6235,2026-09-17,2385.0,,230300,549265500
6239,2026-09-17,1425.0,,1300,1852500
6250,2026-09-17,4455.0,,82400,367092000
6254,2026-09-17,3200.0,,445700,1426240000
6258,2026-09-17,3585.0,,199800,716283000
6268,2026-09-17,4581.0,,977200,4476553200
6269,2026-09-17,9205.0,,529100,4870365500
6273,2026-09-17,66530.0,,211400,14064442000
6276,2026-09-17,361.0,,27300,9855300
6277,2026-09-17,6010.0,,37100,222971000
6278,2026-09-17,12840.0,,184700,2371548000
6282,2026-09-17,2960.0,,105300,311688000
6284,2026-09-17,8530.0,,20800,177424000
6287,2026-09-17,2687.0,,73100,196419700
6289,2026-09-17,1935.0,,49300,95395500
6301,2026-09-17,7059.0,,2558200,18058333800
6302,2026-09-17,5837.0,,701000,4091737000
6305,2026-09-17,5669.0,,818900,4642344100
6306,2026-09-17,1013.0,,56400,57133200
6315,2026-09-17,2104.0,,2453500,5162164000
6323,2026-09-17,3365.0,,1162800,3912822000
6326,2026-09-17,2783.5,,3797200,10569506200
6331,2026-09-17,3395.0,,84900,288235500
6332,2026-09-17,2730.0,,122200,333606000
6333,2026-09-17,3560.0,,26900,95764000
6349,2026-09-17,2004.0,,88700,177754800
6361,2026-09-17,4250.0,,1870800,7950900000
6363,2026-09-17,2879.0,,132000,380028000
6366,2026-09-17,698.0,,1420600,991578800
6367,2026-09-17,20700.0,,657600,13612320000
6368,2026-09-17,12030.0,,373400,4492002000
6370,2026-09-17,7505.0,,555300,4167526500
6371,2026-09-17,2749.0,,128300,352696700
6376,2026-09-17,3430.0,,438600,1504398000
6383,2026-09-17,5396.0,,1258200,6789247200
6395,2026-09-17,1382.0,,233300,322420600
6407,2026-09-17,4925.0,,500500,2464962500
6412,2026-09-17,2232.0,,297100,663127200
6417,2026-09-17,2148.5,,945900,2032266150
6419,2026-09-17,3205.0,,57300,183646500
6420,2026-09-17,3505.0,,35800,125479000
6432,2026-09-17,7380.0,,167900,1239102000
6436,2026-09-17,3913.0,,217700,851860100
6448,2026-09-17,4615.0,,1182300,5456314500
6454,2026-09-17,1919.0,,240300,461135700
6457,2026-09-17,4480.0,,144200,646016000
6458,2026-09-17,1255.0,,219500,275472500
6460,2026-09-17,3315.0,,1163000,3855345000
6463,2026-09-17,1571.0,,94900,149087900
6465,2026-09-17,5366.0,,310600,1666679600
