Code,Date,Close,MarketCapB
1301,2026-03-24,4903.48,0
1305,2026-03-24,3783.0,0
1326,2026-03-24,63980.0,0
1332,2026-03-24,1341.83,0
1333,2026-03-24,1452.42,0
1349,2026-03-24,17705.0,0
1375,2026-03-24,1061.01,0
1376,2026-03-24,1476.0,0
1377,2026-03-24,4385.0,0
1379,2026-03-24,1882.92,0
1380,2026-03-24,1051.27,0
1381,2026-03-24,3530.0,0
1382,2026-03-24,1798.0,0
1383,2026-03-24,3195.0,0
1384,2026-03-24,2880.79,0
1401,2026-03-24,1398.0,0
1407,2026-03-24,1723.0,0
1414,2026-03-24,1398.5,0
1417,2026-03-24,3605.42,0
1418,2026-03-24,500.0,0
1419,2026-03-24,4015.0,0
1420,2026-03-24,681.79,0
1429,2026-03-24,710.0,0
1430,2026-03-24,1025.0,0
1431,2026-03-24,646.39,0
1433,2026-03-24,1175.0,0
1434,2026-03-24,1846.0,0
1435,2026-03-24,191.0,0
1436,2026-03-24,3660.0,0
1438,2026-03-24,1834.74,0
1443,2026-03-24,303.85,0
1444,2026-03-24,2549.0,0
1445,2026-03-24,2900.0,0
1446,2026-03-24,575.0,0
1447,2026-03-24,427.33,0
1450,2026-03-24,1521.04,0
1452,2026-03-24,18530.0,0
1491,2026-03-24,988.0,0
1514,2026-03-24,850.17,0
1515,2026-03-24,2551.76,0
1518,2026-03-24,1348.44,0
1557,2026-03-24,103750.0,0
1605,2026-03-24,4519.0,0
1662,2026-03-24,2501.08,0
1663,2026-03-24,5130.0,0
1711,2026-03-24,288.0,0
1716,2026-03-24,1488.0,0
1717,2026-03-24,996.04,0
1718,2026-03-24,7380.0,0
1719,2026-03-24,1874.17,0
1720,2026-03-24,1429.27,0
1721,2026-03-24,5039.29,0
1723,2026-03-24,2416.0,0
1724,2026-03-24,707.0,0
1726,2026-03-24,525.0,0
1736,2026-03-24,2314.58,0
1758,2026-03-24,2398.0,0
1762,2026-03-24,3481.36,0
1764,2026-03-24,3185.0,0
1766,2026-03-24,12800.0,0
1768,2026-03-24,1369.92,0
1770,2026-03-24,1641.58,0
1773,2026-03-24,68.0,0
1776,2026-03-24,1995.0,0
1780,2026-03-24,1625.03,0
1783,2026-03-24,60.0,0
1786,2026-03-24,371.5,0
1787,2026-03-24,6109.07,0
1788,2026-03-24,5410.0,0
1793,2026-03-24,1807.5,0
1795,2026-03-24,4490.0,0
1798,2026-03-24,1088.39,0
1799,2026-03-24,3765.5,0
1801,2026-03-24,15782.67,0
1803,2026-03-24,2788.05,0
1807,2026-03-24,1970.14,0
1810,2026-03-24,1602.13,0
1811,2026-03-24,8291.93,0
1813,2026-03-24,3030.14,0
1814,2026-03-24,3664.26,0
1815,2026-03-24,4395.41,0
1820,2026-03-24,5776.55,0
1822,2026-03-24,771.33,0
1826,2026-03-24,1138.2,0
1827,2026-03-24,1348.58,0
1828,2026-03-24,2474.78,0
1833,2026-03-24,6337.41,0
1835,2026-03-24,5262.61,0
1840,2026-03-24,230.0,0
1844,2026-03-24,594.0,0
1847,2026-03-24,2740.1,0
1848,2026-03-24,554.64,0
1850,2026-03-24,490.08,0
1852,2026-03-24,989.23,0
1860,2026-03-24,1453.74,0
1861,2026-03-24,1599.39,0
1867,2026-03-24,2833.84,0
1870,2026-03-24,2089.17,0
1871,2026-03-24,2750.85,0
1873,2026-03-24,310.0,0
1878,2026-03-24,3424.28,0
1879,2026-03-24,1943.38,0
1882,2026-03-24,1733.43,0
1887,2026-03-24,589.0,0
1888,2026-03-24,4139.23,0
1893,2026-03-24,1727.59,0
1897,2026-03-24,3270.0,0
1898,2026-03-24,1520.55,0
1899,2026-03-24,8290.0,0
1904,2026-03-24,5112.83,0
1905,2026-03-24,1506.2,0
1909,2026-03-24,2740.64,0
1911,2026-03-24,1418.0,0
1921,2026-03-24,1968.25,0
1925,2026-03-24,4984.11,0
1926,2026-03-24,3886.7,0
1928,2026-03-24,3494.0,0
1929,2026-03-24,1219.34,0
1930,2026-03-24,1453.44,0
