Code,Date,Close,MarketCapB
1306,2026-05-20,402.20001220703125,
1308,2026-05-20,3980.0,
1321,2026-05-20,62720.0,
1330,2026-05-20,62760.0,
1332,2026-05-20,1321.0,400.6
1346,2026-05-20,62260.0,
1348,2026-05-20,3969.0,
1367,2026-05-20,2703.0,
1369,2026-05-20,60460.0,
1376,2026-05-20,1419.0,15.6
1377,2026-05-20,4175.0,176.4
1466,2026-05-20,234.0,
1473,2026-05-20,3884.0,
1480,2026-05-20,38040.0,
1570,2026-05-20,59060.0,
1577,2026-05-20,54350.0,
1592,2026-05-20,3188.0,
1620,2026-05-20,36670.0,
1621,2026-05-20,30210.0,
1633,2026-05-20,50570.0,
1678,2026-05-20,304.0,
1694,2026-05-20,2635.0,
1696,2026-05-20,3114.0,
1721,2026-05-20,5370.0,623.2
1795,2026-05-20,4655.0,4.1
1799,2026-05-20,3230.0,57.2
1802,2026-05-20,3286.0,
1860,2026-05-20,1459.0,437.2
1873,2026-05-20,296.0,11.8
1911,2026-05-20,1249.0,763.7
1914,2026-05-20,659.0,
1959,2026-05-20,8720.0,
1967,2026-05-20,2122.0,47.5
2004,2026-05-20,3210.0,
2033,2026-05-20,91990.0,
2034,2026-05-20,2080.0,
2066,2026-05-20,24365.0,
2072,2026-05-20,20990.0,
2084,2026-05-20,3475.0,
2094,2026-05-20,798.0,
2120,2026-05-20,189.0,
2157,2026-05-20,987.0,81.4
2162,2026-05-20,399.0,7.7
2163,2026-05-20,1905.0,20.2
2183,2026-05-20,225.0,5.1
2185,2026-05-20,1844.0,23.8
2208,2026-05-20,2855.0,69.0
2211,2026-05-20,2335.0,60.2
2215,2026-05-20,604.0,4.2
2220,2026-05-20,1288.0,81.5
2235,2026-05-20,3422.0,
2248,2026-05-20,2664.0,
2267,2026-05-20,2772.5,811.1
2269,2026-05-20,3813.0,1033.7
2288,2026-05-20,2235.0,54.7
2305,2026-05-20,1787.0,
2315,2026-05-20,62.0,
2359,2026-05-20,2100.0,
2384,2026-05-20,4840.0,
2425,2026-05-20,682.0,
2471,2026-05-20,231.0,
2479,2026-05-20,239.0,
2523,2026-05-20,2980.0,
2524,2026-05-20,3907.0,
2586,2026-05-20,87.0,
2594,2026-05-20,1932.0,
2629,2026-05-20,3720.0,
2637,2026-05-20,2650.0,
2639,2026-05-20,1674.0,
2652,2026-05-20,347.0,
2664,2026-05-20,3050.0,
2667,2026-05-20,213.0,
2752,2026-05-20,1121.0,
2791,2026-05-20,4270.0,
2847,2026-05-20,2962.0,
2852,2026-05-20,175.3000030517578,
2859,2026-05-20,2989.0,
2927,2026-05-20,837.0,
2931,2026-05-20,351.0,
2932,2026-05-20,1028.0,
2979,2026-05-20,119300.0,
2989,2026-05-20,101300.0,
2995,2026-05-20,1500.0,
3024,2026-05-20,1019.0,
3028,2026-05-20,2024.0,
3048,2026-05-20,1766.0,
3068,2026-05-20,2929.0,
3071,2026-05-20,102.0,
3083,2026-05-20,1123.0,
3109,2026-05-20,1010.0,
3116,2026-05-20,2223.5,
3161,2026-05-20,682.0,
3173,2026-05-20,959.0,
3183,2026-05-20,1216.0,
3193,2026-05-20,2792.0,
3291,2026-05-20,2103.0,
3323,2026-05-20,72.0,
3326,2026-05-20,616.0,
3349,2026-05-20,6181.0,
3350,2026-05-20,305.0,
3370,2026-05-20,504.0,
3409,2026-05-20,114.0,
3437,2026-05-20,2724.0,
3474,2026-05-20,547.0,
3477,2026-05-20,783.0,
3479,2026-05-20,1620.0,
3539,2026-05-20,1295.0,
3566,2026-05-20,864.0,
3623,2026-05-20,1023.0,
3640,2026-05-20,2333.0,
3653,2026-05-20,637.0,
3659,2026-05-20,2310.5,
3668,2026-05-20,384.0,
3678,2026-05-20,1260.0,
3686,2026-05-20,91.0,
3692,2026-05-20,5570.0,
3747,2026-05-20,511.0,
3803,2026-05-20,565.0,
3840,2026-05-20,57.0,
3863,2026-05-20,1397.0,
3918,2026-05-20,1179.0,
3923,2026-05-20,893.2999877929688,
3934,2026-05-20,2185.0,
3941,2026-05-20,1392.0,
3944,2026-05-20,2373.0,
3950,2026-05-20,1306.0,
3969,2026-05-20,1393.0,
3981,2026-05-20,1241.0,
3998,2026-05-20,311.0,
4015,2026-05-20,468.0,
4021,2026-05-20,7189.0,
4025,2026-05-20,5120.0,
4026,2026-05-20,1739.0,
4028,2026-05-20,2548.0,
4076,2026-05-20,1723.0,
4091,2026-05-20,5817.0,
4099,2026-05-20,5520.0,
4180,2026-05-20,915.0,
4187,2026-05-20,4915.0,
4192,2026-05-20,274.0,
4272,2026-05-20,2029.5,
4293,2026-05-20,482.0,
4331,2026-05-20,687.0,
4351,2026-05-20,950.0,
4387,2026-05-20,509.0,
4412,2026-05-20,1593.0,
4417,2026-05-20,2863.0,
4421,2026-05-20,898.0,
4424,2026-05-20,215.0,
4426,2026-05-20,163.0,
4438,2026-05-20,273.0,
4478,2026-05-20,2199.0,
4484,2026-05-20,280.0,
4490,2026-05-20,682.0,
4574,2026-05-20,255.0,
4578,2026-05-20,11405.0,
4579,2026-05-20,556.0,
4587,2026-05-20,1160.5,
4594,2026-05-20,51.0,
4597,2026-05-20,25.0,
4616,2026-05-20,1825.0,
4634,2026-05-20,4040.0,
4705,2026-05-20,790.0,
4719,2026-05-20,3270.0,
4720,2026-05-20,230.0,
4728,2026-05-20,630.0,
4735,2026-05-20,320.0,
4736,2026-05-20,542.0,
4750,2026-05-20,553.0,
4760,2026-05-20,1595.0,
4765,2026-05-20,623.0,
4784,2026-05-20,580.0,
4801,2026-05-20,2315.0,
4809,2026-05-20,1980.0,
4816,2026-05-20,2587.0,
4820,2026-05-20,521.0,
4826,2026-05-20,474.0,
4848,2026-05-20,1505.0,
4884,2026-05-20,408.0,
4902,2026-05-20,576.9000244140625,
4917,2026-05-20,3085.0,
4922,2026-05-20,5238.0,
4926,2026-05-20,1204.0,
4928,2026-05-20,4325.0,
4932,2026-05-20,684.0,
4990,2026-05-20,478.0,
5019,2026-05-20,1374.5,
5076,2026-05-20,2338.5,
5138,2026-05-20,465.0,
5251,2026-05-20,2240.0,
5253,2026-05-20,1700.0,
5256,2026-05-20,2236.0,
5258,2026-05-20,355.0,
5279,2026-05-20,1108.0,
5280,2026-05-20,2161.0,
5355,2026-05-20,659.0,
5367,2026-05-20,729.0,
5380,2026-05-20,1200.0,
5393,2026-05-20,3260.0,
5491,2026-05-20,896.0,
5525,2026-05-20,1274.0,
5531,2026-05-20,1210.0,
5532,2026-05-20,3500.0,
5533,2026-05-20,1880.0,
5563,2026-05-20,475.0,
5573,2026-05-20,1700.0,
5589,2026-05-20,2799.0,
5609,2026-05-20,860.0,
5704,2026-05-20,390.0,
5707,2026-05-20,974.0,
5726,2026-05-20,2211.0,
5729,2026-05-20,1648.0,
5757,2026-05-20,4585.0,
5830,2026-05-20,3115.0,
5844,2026-05-20,4385.0,
5884,2026-05-20,529.0,
5921,2026-05-20,4245.0,
5929,2026-05-20,3283.0,
5945,2026-05-20,2474.0,
5949,2026-05-20,1259.0,
5952,2026-05-20,180.0,
5997,2026-05-20,824.0,
6016,2026-05-20,8760.0,
6033,2026-05-20,1382.0,
6071,2026-05-20,810.0,
6072,2026-05-20,1200.0,
6087,2026-05-20,3390.0,
6096,2026-05-20,378.0,
6140,2026-05-20,1289.0,
6151,2026-05-20,1587.0,
6173,2026-05-20,16.0,
6183,2026-05-20,1471.0,
6196,2026-05-20,1205.0,
6201,2026-05-20,20490.0,
6230,2026-05-20,2131.0,
6250,2026-05-20,3545.0,
6254,2026-05-20,4415.0,
6257,2026-05-20,1003.0,
6272,2026-05-20,1455.0,
6277,2026-05-20,5410.0,
6282,2026-05-20,2536.0,
6284,2026-05-20,8850.0,
6289,2026-05-20,1819.0,
6317,2026-05-20,1633.0,
6325,2026-05-20,401.0,
6328,2026-05-20,2393.0,
6346,2026-05-20,5880.0,
6356,2026-05-20,1373.0,
6363,2026-05-20,2701.0,
6364,2026-05-20,1652.0,
6376,2026-05-20,2861.0,
6383,2026-05-20,6746.0,
6393,2026-05-20,2919.0,
6396,2026-05-20,4000.0,
6433,2026-05-20,1388.0,
6455,2026-05-20,2457.0,
6465,2026-05-20,5037.0,
6489,2026-05-20,1607.0,
