Code,Date,Close,MarketCapB,Volume,TurnoverJPY
2044,2026-09-22,33630.0,,248,8340240
2046,2026-09-22,22370.0,,338,7561060
2109,2026-09-22,3855.0,120.0,54700,210868500
2121,2026-09-22,3810.0,248.1,354600,1351026000
2124,2026-09-22,1049.0,166.2,561400,588908600
2127,2026-09-22,656.7000122070312,208.4,2412300,1584157439
2146,2026-09-22,241.0,,5860600,1412404600
2154,2026-09-22,2025.0,172.0,124000,251100000
2157,2026-09-22,1003.0,82.7,455500,456866500
2168,2026-09-22,1556.0,58.1,155500,241958000
2175,2026-09-22,2673.0,219.4,269400,720106200
2181,2026-09-22,291.8999938964844,651.2,8594800,2508822068
2201,2026-09-22,2480.5,208.4,279600,693547800
2206,2026-09-22,5038.0,,145800,734540400
2209,2026-09-22,2359.0,30.2,18900,44585100
2212,2026-09-22,3647.0,718.1,556500,2029555500
2220,2026-09-22,1318.0,83.4,224900,296418200
2222,2026-09-22,2597.0,401.1,388400,1008674800
2229,2026-09-22,3027.0,,234100,708620700
2254,2026-09-22,984.0,,23533,23156472
2255,2026-09-22,197.89999389648438,,406800,80505718
2264,2026-09-22,1142.0,92.3,2136100,2439426200
2267,2026-09-22,2815.5,823.7,973300,2740326150
2269,2026-09-22,4356.0,1180.9,817200,3559723200
2270,2026-09-22,3750.0,227.7,143600,538500000
2281,2026-09-22,2407.0,121.0,172100,414244700
2282,2026-09-22,6078.0,575.1,424600,2580718800
2292,2026-09-22,2744.0,86.9,111300,305407200
2296,2026-09-22,4975.0,282.3,99300,494017500
2317,2026-09-22,440.0,,711800,313192000
2326,2026-09-22,4945.0,,172400,852518000
2327,2026-09-22,3757.0,,234000,879138000
2331,2026-09-22,1230.0,,1148400,1412532000
2337,2026-09-22,406.0,,750300,304621800
2342,2026-09-22,256.0,,35300,9036800
2353,2026-09-22,272.0,,2233600,607539200
2371,2026-09-22,3835.0,,237200,909662000
2375,2026-09-22,200.0,,44800,8960000
2379,2026-09-22,1848.0,,215800,398798400
2384,2026-09-22,5260.0,,84300,443418000
2385,2026-09-22,218.0,,22600,4926800
2388,2026-09-22,31.0,,56500,1751500
2404,2026-09-22,534.0,,6000,3204000
2413,2026-09-22,1773.0,,2616200,4638522600
2425,2026-09-22,663.0,,1700,1127100
2432,2026-09-22,2545.5,,956500,2434770750
2433,2026-09-22,1295.5,,884500,1145869750
2454,2026-09-22,348.0,,5600,1948800
2492,2026-09-22,713.0,,2695600,1921962800
2501,2026-09-22,1848.0,,960700,1775373600
2502,2026-09-22,1610.0,,4788900,7710129000
2503,2026-09-22,2848.5,,2605100,7420627350
2523,2026-09-22,3200.0,,,
2531,2026-09-22,2502.0,,399500,999549000
2560,2026-09-22,53090.0,,3,159270
2579,2026-09-22,3830.0,,815500,3123365000
2585,2026-09-22,1341.0,,497100,666611100
2587,2026-09-22,4513.0,,761100,3434844300
2590,2026-09-22,3010.0,,72400,217924000
2593,2026-09-22,3165.0,,287100,908671500
2602,2026-09-22,2107.0,,242100,510104700
2607,2026-09-22,4453.0,,239000,1064267000
2621,2026-09-22,992.0,,250579,248574368
2625,2026-09-22,4099.0,,7753,31779547
2643,2026-09-22,4262.8798828125,,86,364476
2656,2026-09-22,154.0,,113000,17402000
2659,2026-09-22,3390.0,,153500,520365000
2664,2026-09-22,3720.0,,38600,143592000
2670,2026-09-22,2684.0,,450800,1209947200
2678,2026-09-22,1243.0,,437900,544309700
2681,2026-09-22,2357.0,,127800,301224600
2685,2026-09-22,3130.0,,149800,468874000
268A,2026-09-22,1592.0,,2302100,3664943200
2695,2026-09-22,1673.0,,394800,660500400
2702,2026-09-22,7860.0,,473400,3720924000
2726,2026-09-22,1486.0,,653700,971398200
2730,2026-09-22,2516.0,,273000,686868000
2733,2026-09-22,2705.0,,120200,325141000
2737,2026-09-22,36850.0,,142300,5243755000
2749,2026-09-22,675.0,,426400,287820000
2752,2026-09-22,1166.0,,57100,66578600
2760,2026-09-22,4240.0,,81400,345136000
2767,2026-09-22,2647.0,,438900,1161768300
2768,2026-09-22,5872.0,,954500,5604824000
2784,2026-09-22,2353.0,,359000,844727000
2791,2026-09-22,4560.0,,37400,170544000
2801,2026-09-22,1655.0,,2915700,4825483500
2802,2026-09-22,4904.0,,2834200,13898916800
2809,2026-09-22,4440.0,,327700,1454988000
2810,2026-09-22,3974.0,,292100,1160805400
2811,2026-09-22,2692.0,,268800,723609600
2815,2026-09-22,5250.0,,85600,449400000
2842,2026-09-22,12160.0,,4927,59912320
2849,2026-09-22,5518.0,,86,474548
2859,2026-09-22,3169.0,,898,2845762
285A,2026-09-22,54570.0,,28534900,1557149493000
2870,2026-09-22,7542.0,,13882,104698044
2871,2026-09-22,2210.0,,1349600,2982616000
2874,2026-09-22,2164.0,,135000,292140000
2875,2026-09-22,9737.0,,494900,4818841300
2897,2026-09-22,2943.5,,1177600,3466265600
2903,2026-09-22,1608.0,,1200,1929600
2914,2026-09-22,6886.0,,3055100,21037418600
2916,2026-09-22,740.0,,1700,1258000
2917,2026-09-22,924.0,,1900,1755600
2918,2026-09-22,2717.0,,55300,150250100
2931,2026-09-22,350.0,,412000,144200000
2932,2026-09-22,1101.0,,8800,9688800
2984,2026-09-22,783.0,,4100,3210300
3002,2026-09-22,4075.0,,136800,557460000
3003,2026-09-22,1740.0,,1280600,2228244000
3028,2026-09-22,2312.0,,57300,132477600
3034,2026-09-22,2349.0,,126900,298088100
3036,2026-09-22,3380.0,,77900,263302000
3038,2026-09-22,3037.0,,2182100,6627037700
3046,2026-09-22,5910.0,,154800,914868000
3048,2026-09-22,1723.0,,393900,678689700
3050,2026-09-22,1600.0,,233100,372960000
3054,2026-09-22,370.0,,39900,14763000
3064,2026-09-22,1970.0,,1705800,3360426000
3076,2026-09-22,3010.0,,89900,270599000
3086,2026-09-22,2667.0,,1100900,2936100300
3087,2026-09-22,3265.0,,100800,329112000
3088,2026-09-22,2529.0,,1844700,4665246300
3091,2026-09-22,2796.0,,48500,135606000
3092,2026-09-22,1162.0,,2392200,2779736400
3097,2026-09-22,5330.0,,162300,865059000
3099,2026-09-22,3296.0,,2007100,6615401600
3101,2026-09-22,1648.0,,381900,629371200
3105,2026-09-22,2435.5,,732100,1783029550
3106,2026-09-22,11320.0,,25400,287528000
3107,2026-09-22,3737.0,,643500,2404759500
3110,2026-09-22,3080.0,,4612000,14204960000
3116,2026-09-22,2236.5,,364000,814086000
3132,2026-09-22,4088.0,,872300,3565962400
3137,2026-09-22,215.0,,17400,3741000
3148,2026-09-22,3300.0,,56300,185790000
3154,2026-09-22,792.0,,14600,11563200
3167,2026-09-22,1387.0,,632400,877138800
3182,2026-09-22,1636.0,,75000,122700000
3186,2026-09-22,2909.0,,479200,1393992800
3191,2026-09-22,2261.0,,133800,302521800
3197,2026-09-22,3262.0,,803300,2620364600
3201,2026-09-22,1983.0,,53200,105495600
3222,2026-09-22,841.0,,375200,315543200
3231,2026-09-22,910.0,,3204200,2915822000
3280,2026-09-22,935.0,,6600,6171000
3288,2026-09-22,7587.0,,258900,1964274300
3289,2026-09-22,1280.0,,1763500,2257280000
3291,2026-09-22,2219.5,,387600,860278200
3302,2026-09-22,3130.0,,39100,122383000
3349,2026-09-22,6436.0,,422800,2721140800
3360,2026-09-22,2458.5,,236600,581681100
3382,2026-09-22,2020.0,,6602100,13336242000
3387,2026-09-22,761.0,,827700,629879700
3391,2026-09-22,2161.5,,1471600,3180863400
3395,2026-09-22,2535.0,,85300,216235500
3397,2026-09-22,4451.0,,308700,1374023700
3401,2026-09-22,1692.0,,544000,920448000
3402,2026-09-22,1248.0,1828.1,3992800,4983014400
3405,2026-09-22,1763.0,,1207600,2128998800
3407,2026-09-22,1600.0,,4237400,6779840000
3409,2026-09-22,85.0,,42400,3604000
3431,2026-09-22,1568.0,,53400,83731200
3433,2026-09-22,2853.0,,168800,481586400
3435,2026-09-22,1543.0,,1800,2777400
3436,2026-09-22,3028.0,,10592300,32073484400
3445,2026-09-22,5800.0,,218400,1266720000
3454,2026-09-22,1253.0,,1700,2130100
3465,2026-09-22,3260.0,,124800,406848000
3466,2026-09-22,138900.0,,4429,615188100
3475,2026-09-22,1485.0,,144700,214879500
3476,2026-09-22,41500.0,,7431,308386500
3498,2026-09-22,7420.0,,124800,926016000
3543,2026-09-22,2882.0,,167700,483311400
3549,2026-09-22,4000.0,,248800,995200000
3563,2026-09-22,4938.0,,3715000,18344670000
3569,2026-09-22,3320.0,,123700,410684000
3591,2026-09-22,3948.0,,99200,391641600
3608,2026-09-22,1225.0,,169200,207270000
3612,2026-09-22,1599.0,,206900,330833100
3626,2026-09-22,4083.0,,843500,3444010500
3635,2026-09-22,1700.0,,761200,1294040000
3636,2026-09-22,4930.0,,38700,190791000
3659,2026-09-22,3200.0,,3163300,10122560000
3660,2026-09-22,510.0,,873500,445485000
3661,2026-09-22,809.0,,387400,313406600
3668,2026-09-22,454.0,,496100,225229400
3673,2026-09-22,491.0,,543300,266760300
3697,2026-09-22,881.0999755859375,,3801900,3349853997
3698,2026-09-22,1220.0,,4600,5612000
3726,2026-09-22,391.0,,25000,9775000
3762,2026-09-22,2532.0,,268700,680348400
3765,2026-09-22,2530.0,,201600,510048000
3769,2026-09-22,8819.0,,270200,2382893800
3774,2026-09-22,3430.0,,368900,1265327000
3778,2026-09-22,3840.0,,642300,2466432000
3791,2026-09-22,1050.0,,67200,70560000
3803,2026-09-22,590.0,,10000,5900000
3817,2026-09-22,4775.0,,28600,136565000
3844,2026-09-22,1342.0,,211200,283430400
3861,2026-09-22,875.7000122070312,,2308200,2021290768
3863,2026-09-22,1326.0,,408900,542201400
3865,2026-09-22,918.0,,181800,166892400
3880,2026-09-22,1024.0,,220600,225894400
3923,2026-09-22,1082.0,,1245200,1347306400
3929,2026-09-22,244.0,,15700,3830800
3932,2026-09-22,3825.0,,90200,345015000
3941,2026-09-22,1538.0,,885700,1362206600
3943,2026-09-22,1335.0,,2600,3471000
3962,2026-09-22,1006.0,,132100,132892600
3993,2026-09-22,3160.0,,171700,542572000
3994,2026-09-22,5901.0,,414800,2447734800
4004,2026-09-22,13895.0,,2128600,29576897000
4005,2026-09-22,580.2000122070312,,8932300,5182520569
4008,2026-09-22,1507.0,,154900,233434300
4011,2026-09-22,2352.0,,39200,92198400
4021,2026-09-22,8257.0,,427500,3529867500
4023,2026-09-22,4160.0,,186700,776672000
4028,2026-09-22,2915.0,,206600,602239000
4041,2026-09-22,3870.0,,84200,325854000
4042,2026-09-22,2599.5,,770800,2003694600
4043,2026-09-22,4181.0,,412300,1723826300
4044,2026-09-22,4530.0,,121100,548583000
4045,2026-09-22,1807.0,,242600,438378200
4046,2026-09-22,2012.0,,268100,539417200
4047,2026-09-22,2343.0,,485700,1137995100
4055,2026-09-22,1675.0,,26300,44052500
4061,2026-09-22,3309.0,,562900,1862636100
4062,2026-09-22,19555.0,,8612400,168415482000
4063,2026-09-22,5844.0,,5632400,32915745600
4071,2026-09-22,2100.0,,197400,414540000
4078,2026-09-22,3685.0,,200200,737737000
4091,2026-09-22,5491.0,,552000,3031032000
4095,2026-09-22,1780.0,,164000,291920000
4109,2026-09-22,5270.0,,37500,197625000
4114,2026-09-22,2577.5,,708800,1826932000
4118,2026-09-22,6061.0,,158800,962486800
4151,2026-09-22,2256.0,,1316800,2970700800
417A,2026-09-22,1892.5,,176200,333458500
4180,2026-09-22,1516.0,,1284300,1946998800
4182,2026-09-22,3782.0,,1151800,4356107600
4183,2026-09-22,2186.0,,1642700,3590942200
4186,2026-09-22,8073.0,,821500,6631969500
4187,2026-09-22,4100.0,,99900,409590000
4188,2026-09-22,1189.0,,4603700,5473799300
4189,2026-09-22,3220.0,,105400,339388000
4194,2026-09-22,8504.0,,211700,1800296800
4202,2026-09-22,1429.0,,860500,1229654500
4203,2026-09-22,7786.0,,894400,6963798400
4204,2026-09-22,2496.5,,967400,2415114100
4205,2026-09-22,2394.0,,784300,1877614200
4206,2026-09-22,4245.0,,158100,671134500
4208,2026-09-22,3452.0,,606400,2093292800
4212,2026-09-22,2988.0,,58100,173602800
4216,2026-09-22,6090.0,,47100,286839000
4270,2026-09-22,1898.0,,2400,4555200
4272,2026-09-22,2067.5,,450000,930375000
4290,2026-09-22,708.0,,473300,335096400
4307,2026-09-22,5156.0,,1899200,9792275200
4324,2026-09-22,3591.0,,825700,2965088700
4368,2026-09-22,2977.0,,807900,2405118300
4369,2026-09-22,2925.0,,513500,1501987500
4373,2026-09-22,1162.0,,1516000,1761592000
4376,2026-09-22,173.0,,46900,8113700
4381,2026-09-22,210.0,,168600,35406000
4385,2026-09-22,3699.0,,2616600,9678803400
4401,2026-09-22,4572.0,,290300,1327251600
4403,2026-09-22,2588.5,,887900,2298329150
4432,2026-09-22,3320.0,,85000,282200000
4434,2026-09-22,2461.0,,22500,55372500
4443,2026-09-22,2142.0,,1075500,2303721000
4452,2026-09-22,3478.0,,2130400,7409531200
4471,2026-09-22,6380.0,,92200,588236000
4480,2026-09-22,2368.0,,203500,481888000
4483,2026-09-22,3570.0,,198600,709002000
4496,2026-09-22,775.0,,3000,2325000
4502,2026-09-22,5968.0,,4665400,27843107200
4503,2026-09-22,2383.5,,4661900,11111638650
4506,2026-09-22,1609.5,,3597600,5790337200
4507,2026-09-22,2954.5,,2366600,6992119700
4516,2026-09-22,3452.0,,292400,1009364800
4519,2026-09-22,6746.0,,2225200,15011199200
4521,2026-09-22,3980.0,,86900,345862000
4523,2026-09-22,4930.0,,1043700,5145441000
4527,2026-09-22,2784.5,,920600,2563410700
4528,2026-09-22,2389.0,,1240400,2963315600
4536,2026-09-22,1710.0,,1068900,1827819000
4540,2026-09-22,3848.0,,511900,1969791200
4543,2026-09-22,2238.0,,3177500,7111245000
4544,2026-09-22,3623.0,,224600,813725800
4547,2026-09-22,4005.0,,51800,207459000
4549,2026-09-22,2370.0,,102500,242925000
4552,2026-09-22,516.0,,347700,179413200
4553,2026-09-22,3710.0,,153200,568372000
4559,2026-09-22,2018.0,,130500,263349000
4563,2026-09-22,36.0,,857300,30862800
4565,2026-09-22,1299.0,,929900,1207940100
4568,2026-09-22,2953.5,,5951100,17576573850
4569,2026-09-22,1128.0,,171000,192888000
4578,2026-09-22,11120.0,,1221900,13587528000
4579,2026-09-22,594.0,,118200,70210800
4587,2026-09-22,1070.0,,629000,673030000
4612,2026-09-22,1152.5,,2492800,2872952000
4613,2026-09-22,2836.5,,1136200,3222831300
4617,2026-09-22,3535.0,,147600,521766000
4623,2026-09-22,1877.0,,1300,2440100
4626,2026-09-22,4744.0,,223000,1057912000
4631,2026-09-22,4755.0,,572900,2724139500
4633,2026-09-22,2651.0,,125500,332700500
4634,2026-09-22,5150.0,,108900,560835000
4661,2026-09-22,3035.0,,4640400,14083614000
4665,2026-09-22,4732.0,,77700,367676400
4666,2026-09-22,2022.5,,702400,1420604000
4676,2026-09-22,4039.0,,431900,1744444100
4680,2026-09-22,1182.5,,1998100,2362753250
4681,2026-09-22,1788.0,,304100,543730800
4684,2026-09-22,5100.0,,1549700,7903470000
4686,2026-09-22,4345.0,,105100,456659500
4689,2026-09-22,536.7999877929688,,16908800,9076643634
4694,2026-09-22,3670.0,,51300,188271000
4704,2026-09-22,6609.0,,1180800,7803907200
4716,2026-09-22,9306.0,,322800,3003976800
4722,2026-09-22,2425.0,,576200,1397285000
4732,2026-09-22,1907.0,,1053500,2009024500
4733,2026-09-22,8306.0,,157200,1305703200
4751,2026-09-22,1260.0,,3648500,4597110000
4754,2026-09-22,1500.0,,1050,1575000
4755,2026-09-22,708.2999877929688,,13189000,9341768539
4760,2026-09-22,1210.0,,6000,7260000
4768,2026-09-22,3646.0,,1033500,3768141000
4772,2026-09-22,72.0,,56000,4032000
4776,2026-09-22,3085.0,,194400,599724000
4812,2026-09-22,2870.0,,664700,1907689000
4816,2026-09-22,2994.0,,369700,1106881800
4819,2026-09-22,2397.0,,296000,709512000
4825,2026-09-22,2029.0,,134100,272088900
4847,2026-09-22,1530.0,,118100,180693000
4849,2026-09-22,1731.0,,369700,639950700
4887,2026-09-22,1639.0,,642600,1053221400
4901,2026-09-22,3324.0,,3336000,11088864000
4902,2026-09-22,641.2000122070312,,3673300,2355320005
4911,2026-09-22,3561.0,,2101700,7484153700
4912,2026-09-22,1725.5,,823400,1420776700
4914,2026-09-22,1331.0,,121500,161716500
4919,2026-09-22,3240.0,,127300,412452000
4922,2026-09-22,5738.0,,226600,1300230800
4923,2026-09-22,1222.0,,29200,35682400
4927,2026-09-22,1357.5,,346200,469966500
4928,2026-09-22,4810.0,,84300,405483000
4958,2026-09-22,3480.0,,132500,461100000
4966,2026-09-22,19480.0,,52800,1028544000
4967,2026-09-22,5860.0,,165200,968072000
4971,2026-09-22,6340.0,,333900,2116926000
4975,2026-09-22,5800.0,,85300,494740000
4980,2026-09-22,2998.5,,1546500,4637180250
4985,2026-09-22,4745.0,,57800,274261000
4996,2026-09-22,680.0,,1110100,754868000
5016,2026-09-22,3574.0,,15808200,56498506800
5019,2026-09-22,1651.0,,5333900,8806268900
5020,2026-09-22,1431.5,,9630500,13786060750
5021,2026-09-22,4456.0,,657400,2929374400
5027,2026-09-22,790.0,,235300,185887000
5032,2026-09-22,3110.0,,631900,1965209000
5076,2026-09-22,2908.5,,1477600,4297599600
5101,2026-09-22,6825.0,,859800,5868135000
5105,2026-09-22,3804.0,,1129400,4296237600
5108,2026-09-22,3730.0,,3301600,12314968000
5110,2026-09-22,1985.5,,1367800,2715766900
5192,2026-09-22,4340.0,,67000,290780000
5199,2026-09-22,1988.0,,300,596400
5201,2026-09-22,5646.0,,1102000,6221892000
5202,2026-09-22,496.0,,1022000,506912000
5204,2026-09-22,3070.0,,4900,15043000
5208,2026-09-22,2668.0,,140300,374320400
5214,2026-09-22,4908.0,,557100,2734246800
5232,2026-09-22,5763.0,,152600,879433800
5233,2026-09-22,4172.0,,405100,1690077200
5254,2026-09-22,4050.0,,10600,42930000
5255,2026-09-22,78.0,,180300,14063400
5262,2026-09-22,1120.0,,192400,215488000
5301,2026-09-22,2127.5,,2071600,4407329000
5302,2026-09-22,5050.0,,37700,190385000
5310,2026-09-22,7250.0,,104100,754725000
5331,2026-09-22,3665.0,,139500,511267500
5332,2026-09-22,5718.0,,1085000,6204030000
5333,2026-09-22,5251.0,,1138100,5976163100
5334,2026-09-22,7218.0,,1137400,8209753200
5344,2026-09-22,55670.0,,73400,4086178000
5351,2026-09-22,2060.0,,88900,183134000
5384,2026-09-22,3375.0,,299700,1011487500
5393,2026-09-22,3359.0,,527700,1772544300
5401,2026-09-22,695.0,,23314100,16203299500
5406,2026-09-22,2069.0,,1395800,2887910200
5410,2026-09-22,3015.0,,80300,242104500
5411,2026-09-22,1883.0,,3792100,7140524300
5423,2026-09-22,1776.0,,393500,698856000
543A,2026-09-22,284.0,,23813900,6763147600
5440,2026-09-22,2017.0,,80200,161763400
5444,2026-09-22,12545.0,,148100,1857914500
5445,2026-09-22,2060.0,,77700,160062000
5451,2026-09-22,1433.0,,225900,323714700
5461,2026-09-22,2138.0,,75500,161419000
5463,2026-09-22,1739.0,,626100,1088787900
5471,2026-09-22,2434.5,,858400,2089774800
547A,2026-09-22,439.0,,1455200,638832800
5480,2026-09-22,5520.0,,48100,265512000
5482,2026-09-22,3230.0,,104000,335920000
5563,2026-09-22,439.0,,415300,182316700
5580,2026-09-22,1574.0,,800,1259200
5597,2026-09-22,1406.0,,38700,54412200
5602,2026-09-22,1584.0,,218500,346104000
5631,2026-09-22,7391.0,,1284800,9495956800
5702,2026-09-22,1809.0,,217600,393638400
5703,2026-09-22,3020.0,,256100,773422000
5706,2026-09-22,22795.0,,1357000,30932815000
5711,2026-09-22,5194.0,,1437400,7465855600
5713,2026-09-22,9610.0,,1865300,17925533000
5714,2026-09-22,9095.0,,324300,2949508500
5715,2026-09-22,4225.0,,193200,816270000
5726,2026-09-22,2422.0,,858000,2078076000
5741,2026-09-22,2251.0,,600400,1351500400
5801,2026-09-22,3901.0,,22796400,88928756400
5802,2026-09-22,2080.5,,18463300,38412895650
5803,2026-09-22,4952.0,,31474800,155863209600
5805,2026-09-22,13120.0,,260100,3412512000
5830,2026-09-22,3826.0,,802400,3069982400
5831,2026-09-22,3489.0,,1459100,5090799900
5832,2026-09-22,3652.0,,317300,1158779600
5838,2026-09-22,6175.0,,887200,5478460000
5844,2026-09-22,4869.0,,625900,3047507100
5851,2026-09-22,2731.0,,124600,340282600
5857,2026-09-22,3705.0,,438100,1623160500
5901,2026-09-22,4536.0,,291100,1320429600
5911,2026-09-22,3015.0,,73700,222205500
5929,2026-09-22,3457.0,,464200,1604739400
5930,2026-09-22,1917.0,,75100,143966700
5938,2026-09-22,1730.0,497.3,1763500,3050855000
5943,2026-09-22,2233.0,,87000,194271000
5947,2026-09-22,3377.0,,230200,777385400
5949,2026-09-22,1321.0,,156200,206340200
5970,2026-09-22,2276.0,,73400,167058400
5975,2026-09-22,3410.0,,79200,270072000
5988,2026-09-22,1690.0,,60000,101400000
5990,2026-09-22,1945.0,,500,972500
5991,2026-09-22,3388.0,,528300,1789880400
5992,2026-09-22,3735.0,,15300,57145500
6005,2026-09-22,3154.0,,316800,999187200
6013,2026-09-22,3030.0,,219500,665085000
6036,2026-09-22,3570.0,,112800,402696000
6055,2026-09-22,2195.0,,560600,1230517000
6062,2026-09-22,1433.0,,66700,95581100
6078,2026-09-22,1572.0,,20300,31911600
6080,2026-09-22,4295.0,,141700,608601500
6088,2026-09-22,584.0,,301500,176076000
6098,2026-09-22,17350.0,,4860600,84331410000
6101,2026-09-22,5120.0,,277200,1419264000
6103,2026-09-22,4475.0,,330500,1478987500
6104,2026-09-22,4540.0,,152200,690988000
6113,2026-09-22,2412.5,,2585600,6237760000
6118,2026-09-22,1237.0,,270800,334979600
6134,2026-09-22,7179.0,,527500,3786922500
6135,2026-09-22,15190.0,,100300,1523557000
6136,2026-09-22,3488.0,,295600,1031052800
6140,2026-09-22,1114.0,,367100,408949400
6141,2026-09-22,2819.5,,1041500,2936509250
6143,2026-09-22,1653.0,,283200,468129600
6146,2026-09-22,52420.0,,1348900,70709338000
6150,2026-09-22,2795.0,,1100,3074500
6176,2026-09-22,1021.0,,134300,137120300
6178,2026-09-22,2527.5,,4335400,10957723500
6195,2026-09-22,205.0,,16500,3382500
6196,2026-09-22,1453.0,,392000,569576000
6200,2026-09-22,723.0,,280800,203018400
6209,2026-09-22,3970.0,,58400,231848000
6222,2026-09-22,927.0,,107400,99559800
6235,2026-09-22,2454.0,,230300,565156200
6238,2026-09-22,1479.0,,87400,129264600
6250,2026-09-22,4425.0,,82400,364620000
6254,2026-09-22,3300.0,,445700,1470810000
6258,2026-09-22,3790.0,,199800,757242000
6268,2026-09-22,4619.0,,1013300,4680432700
6269,2026-09-22,9255.0,,529100,4896820500
6273,2026-09-22,66330.0,,211400,14022162000
6277,2026-09-22,5980.0,,37100,221858000
6278,2026-09-22,13390.0,,184700,2473133000
6282,2026-09-22,2936.0,,105300,309160800
6284,2026-09-22,8510.0,,20800,177008000
6287,2026-09-22,2655.0,,73100,194080500
6298,2026-09-22,1265.0,,86700,109675500
6301,2026-09-22,7012.0,,2558200,17938098400
6302,2026-09-22,5978.0,,701000,4190578000
6305,2026-09-22,5663.0,,818900,4637430700
6315,2026-09-22,2147.0,,2367300,5082593100
6323,2026-09-22,3565.0,,1162800,4145382000
6326,2026-09-22,2749.5,,3797200,10440401400
6331,2026-09-22,3370.0,,84900,286113000
6332,2026-09-22,2608.0,,129600,337996800
6349,2026-09-22,2000.0,,88700,177400000
6361,2026-09-22,4323.0,,1870800,8087468400
6363,2026-09-22,2918.0,,132000,385176000
6365,2026-09-22,5580.0,,400,2232000
6367,2026-09-22,20740.0,,657600,13638624000
6368,2026-09-22,12395.0,,435700,5400501500
6370,2026-09-22,7591.0,,555300,4215282300
