Code,Date,Close,MarketCapB
1306,2026-05-06,394.6000061035156,
1308,2026-05-06,3900.0,
1319,2026-05-06,686.2000122070312,
1345,2026-05-06,1912.0,
1358,2026-05-06,111450.0,
1407,2026-05-06,2884.0,114.4
1418,2026-05-06,548.0,8.4
1435,2026-05-06,201.0,18.0
1447,2026-05-06,298.0,7.3
1457,2026-05-06,1961.0,
1473,2026-05-06,3834.0,
1480,2026-05-06,36470.0,
1485,2026-05-06,51340.0,
1490,2026-05-06,7567.0,
1498,2026-05-06,30660.0,
1542,2026-05-06,34100.0,
1595,2026-05-06,1916.0,
1596,2026-05-06,2800.0,
1631,2026-05-06,33140.0,
1691,2026-05-06,14865.0,
1711,2026-05-06,253.0,2.6
1764,2026-05-06,3320.0,4.1
1766,2026-05-06,13140.0,145.9
1788,2026-05-06,4640.0,2.9
1802,2026-05-06,3648.0,
1840,2026-05-06,219.0,5.6
1870,2026-05-06,2122.0,91.6
1898,2026-05-06,1462.0,53.6
1905,2026-05-06,1450.0,9.6
1914,2026-05-06,740.0,
1925,2026-05-06,4763.0,2950.0
1938,2026-05-06,2789.0,
1942,2026-05-06,6734.0,1340.2
1946,2026-05-06,2454.0,227.8
1992,2026-05-06,2751.0,6.3
2083,2026-05-06,3381.0,
2084,2026-05-06,3420.0,
2139,2026-05-06,509.0,3.5
2164,2026-05-06,352.0,2.7
2221,2026-05-06,3205.0,32.9
2237,2026-05-06,111950.0,
2259,2026-05-06,185.3000030517578,
2264,2026-05-06,4739.0,382.9
2294,2026-05-06,2632.0,25.2
2301,2026-05-06,1596.0,
2327,2026-05-06,3566.0,
2335,2026-05-06,1010.0,
2338,2026-05-06,103.0,
2393,2026-05-06,2223.0,
2410,2026-05-06,2453.0,
2413,2026-05-06,1496.5,
2433,2026-05-06,1042.0,
2440,2026-05-06,144.0,
2469,2026-05-06,3125.0,
2477,2026-05-06,2416.0,
2481,2026-05-06,701.0,
2483,2026-05-06,1781.0,
2493,2026-05-06,995.0,
2498,2026-05-06,3045.0,
2520,2026-05-06,2223.0,
2521,2026-05-06,2055.0,
2528,2026-05-06,1139.0,
2552,2026-05-06,2014.0,
2557,2026-05-06,3749.0,
2568,2026-05-06,7408.0,
2602,2026-05-06,1798.0,
2623,2026-05-06,1941.0,
2624,2026-05-06,6009.0,
2640,2026-05-06,3600.0,
2642,2026-05-06,49360.0,
2647,2026-05-06,5929.0,
2654,2026-05-06,396.0,
2681,2026-05-06,1819.0,
2698,2026-05-06,3210.0,
2722,2026-05-06,385.0,
2735,2026-05-06,594.0,
2776,2026-05-06,117.0,
2796,2026-05-06,525.0,
2801,2026-05-06,1434.0,
2837,2026-05-06,3732.0,
2845,2026-05-06,3332.0,
2847,2026-05-06,2845.0,
2851,2026-05-06,348.6000061035156,
2853,2026-05-06,621.5999755859375,
2861,2026-05-06,5974.0,
2871,2026-05-06,1891.0,
2874,2026-05-06,1653.0,
2875,2026-05-06,10655.0,
2876,2026-05-06,451.0,
2901,2026-05-06,191.0,
2975,2026-05-06,1619.0,
3021,2026-05-06,1881.0,
3082,2026-05-06,968.0,
3089,2026-05-06,1044.0,
3148,2026-05-06,3265.0,
3150,2026-05-06,2806.0,
3156,2026-05-06,2828.0,
3160,2026-05-06,591.0,
3191,2026-05-06,2043.0,
3201,2026-05-06,1781.0,
3261,2026-05-06,446.0,
3287,2026-05-06,246000.0,
3288,2026-05-06,9022.0,
3291,2026-05-06,2222.0,
3323,2026-05-06,80.0,
3353,2026-05-06,2826.0,
3387,2026-05-06,721.0,
3407,2026-05-06,1524.5,
3444,2026-05-06,1415.0,
3457,2026-05-06,1061.0,
3472,2026-05-06,70500.0,
3480,2026-05-06,5300.0,
3487,2026-05-06,154400.0,
3549,2026-05-06,3735.0,
3563,2026-05-06,9162.0,
3612,2026-05-06,1505.0,
3628,2026-05-06,434.0,
3640,2026-05-06,2908.0,
3662,2026-05-06,991.0,
3674,2026-05-06,333.0,
3679,2026-05-06,411.0,
3686,2026-05-06,104.0,
3710,2026-05-06,616.0,
3712,2026-05-06,1045.0,
3723,2026-05-06,2088.0,
3733,2026-05-06,11270.0,
3747,2026-05-06,569.0,
3768,2026-05-06,576.0,
3810,2026-05-06,219.0,
3816,2026-05-06,1155.0,
3817,2026-05-06,4390.0,
3823,2026-05-06,43.0,
3834,2026-05-06,623.0,
3840,2026-05-06,58.0,
3858,2026-05-06,331.0,
3878,2026-05-06,877.0,
3907,2026-05-06,569.0,
3909,2026-05-06,232.0,
3913,2026-05-06,1070.0,
3930,2026-05-06,892.0,
3934,2026-05-06,2002.0,
3944,2026-05-06,2359.0,
3953,2026-05-06,767.0,
3969,2026-05-06,1391.0,
3998,2026-05-06,311.0,
4043,2026-05-06,4184.0,
4112,2026-05-06,2464.0,
4192,2026-05-06,325.0,
4193,2026-05-06,2248.0,
4203,2026-05-06,5433.0,
4206,2026-05-06,3531.0,
4212,2026-05-06,2099.0,
4255,2026-05-06,2107.0,
4293,2026-05-06,422.0,
4370,2026-05-06,323.0,
4384,2026-05-06,1888.0,
4426,2026-05-06,163.0,
4441,2026-05-06,1306.0,
4445,2026-05-06,3580.0,
4452,2026-05-06,5862.0,
4463,2026-05-06,1903.0,
4477,2026-05-06,288.0,
4512,2026-05-06,353.0,
4544,2026-05-06,3100.0,
4565,2026-05-06,952.0,
4611,2026-05-06,1242.0,
4625,2026-05-06,735.0,
4627,2026-05-06,1594.0,
4635,2026-05-06,1309.0,
4642,2026-05-06,1490.0,
4645,2026-05-06,420.0,
4659,2026-05-06,4410.0,
4685,2026-05-06,3075.0,
4728,2026-05-06,637.0,
4746,2026-05-06,4320.0,
4752,2026-05-06,1540.0,
4766,2026-05-06,221.0,
4767,2026-05-06,372.0,
4772,2026-05-06,120.0,
4809,2026-05-06,2020.0,
4825,2026-05-06,2045.0,
4839,2026-05-06,1164.0,
4893,2026-05-06,152.0,
4894,2026-05-06,6630.0,
4914,2026-05-06,1187.0,
4933,2026-05-06,1098.0,
4960,2026-05-06,724.0,
5010,2026-05-06,243.0,
5011,2026-05-06,2032.0,
5031,2026-05-06,272.0,
5038,2026-05-06,1998.0,
5139,2026-05-06,893.0,
5184,2026-05-06,3935.0,
5185,2026-05-06,1783.0,
5251,2026-05-06,2240.0,
5254,2026-05-06,4210.0,
5273,2026-05-06,1691.0,
5332,2026-05-06,6425.0,
5334,2026-05-06,7962.0,
5357,2026-05-06,1668.0,
5406,2026-05-06,1941.0,
5491,2026-05-06,925.0,
5525,2026-05-06,1274.0,
5535,2026-05-06,322.0,
5570,2026-05-06,658.0,
5573,2026-05-06,1700.0,
5574,2026-05-06,2517.0,
5586,2026-05-06,857.0,
5644,2026-05-06,5060.0,
5698,2026-05-06,1164.0,
5713,2026-05-06,9532.0,
5742,2026-05-06,754.0,
5816,2026-05-06,1891.0,
5817,2026-05-06,1327.0,
5834,2026-05-06,2528.0,
5842,2026-05-06,3645.0,
5906,2026-05-06,870.0,
5911,2026-05-06,2932.0,
5921,2026-05-06,4190.0,
5936,2026-05-06,908.0,
5990,2026-05-06,1999.0,
6031,2026-05-06,284.0,
6033,2026-05-06,1452.0,
6034,2026-05-06,631.0,
6049,2026-05-06,276.0,
6071,2026-05-06,724.0,
6072,2026-05-06,1041.0,
6078,2026-05-06,1404.0,
6080,2026-05-06,3275.0,
6104,2026-05-06,4210.0,
6147,2026-05-06,274.0,
6155,2026-05-06,495.0,
6177,2026-05-06,107.0,
6193,2026-05-06,958.0,
6194,2026-05-06,646.0,
6197,2026-05-06,1119.0,
6226,2026-05-06,2100.0,
6237,2026-05-06,2681.0,
6240,2026-05-06,497.0,
6249,2026-05-06,2535.0,
6262,2026-05-06,919.0,
6310,2026-05-06,1726.0,
6332,2026-05-06,3165.0,
6335,2026-05-06,472.0,
6347,2026-05-06,286.0,
6367,2026-05-06,22855.0,
6378,2026-05-06,1294.0,
6380,2026-05-06,4290.0,
6383,2026-05-06,6777.0,
6384,2026-05-06,1754.0,
6392,2026-05-06,6800.0,
6412,2026-05-06,1805.0,
6440,2026-05-06,799.0,
6445,2026-05-06,1122.0,
6465,2026-05-06,5182.0,
6467,2026-05-06,336.0,
6482,2026-05-06,681.0,
6506,2026-05-06,5521.0,1431.9
6524,2026-05-06,5600.0,
6533,2026-05-06,1020.0,
6545,2026-05-06,717.0,
6560,2026-05-06,1710.0,
6574,2026-05-06,102.0,
6584,2026-05-06,758.0,
6596,2026-05-06,990.0,
6625,2026-05-06,382.0,
6637,2026-05-06,4000.0,
6638,2026-05-06,1497.0,
6651,2026-05-06,4460.0,
6664,2026-05-06,258.0,
6742,2026-05-06,716.0,
6817,2026-05-06,1238.0,
6836,2026-05-06,837.0,
6837,2026-05-06,289.0,
6857,2026-05-06,27815.0,
6871,2026-05-06,12560.0,
6875,2026-05-06,9820.0,
6918,2026-05-06,3105.0,
6958,2026-05-06,641.0,
6976,2026-05-06,6143.0,
6982,2026-05-06,611.0,
7037,2026-05-06,908.0,
7044,2026-05-06,539.0,
7047,2026-05-06,2424.0,
7062,2026-05-06,840.0,
7105,2026-05-06,1529.0,
7119,2026-05-06,1517.0,
7161,2026-05-06,467.0,
7183,2026-05-06,174.0,
7198,2026-05-06,844.0,
7239,2026-05-06,2051.0,
7272,2026-05-06,1089.5,
7291,2026-05-06,415.0,
7327,2026-05-06,1944.0,
7345,2026-05-06,1079.0,
7353,2026-05-06,568.0,
7360,2026-05-06,750.0,
7366,2026-05-06,1187.0,
7389,2026-05-06,1478.0,
7416,2026-05-06,690.0,
7426,2026-05-06,491.0,
7512,2026-05-06,860.0,
