Code,Date,Close,MarketCapB
1306,2026-06-16,423.1000061035156,
1308,2026-06-16,4179.0,
1330,2026-06-16,72650.0,
1348,2026-06-16,4181.0,
1366,2026-06-16,67.0,
1369,2026-06-16,69970.0,
1375,2026-06-16,1081.0,43.1
1381,2026-06-16,3700.0,20.8
1438,2026-06-16,1815.0,5.9
1475,2026-06-16,412.8999938964844,
1496,2026-06-16,1688.0,
1515,2026-06-16,2524.0,198.6
1540,2026-06-16,20690.0,
1591,2026-06-16,36200.0,
1592,2026-06-16,3351.0,
1597,2026-06-16,1825.0,
1621,2026-06-16,28600.0,
1629,2026-06-16,252.8000030517578,
1633,2026-06-16,51250.0,
1676,2026-06-16,43040.0,
1679,2026-06-16,66740.0,
1684,2026-06-16,2488.0,
1693,2026-06-16,8961.0,
1695,2026-06-16,3062.0,
1764,2026-06-16,2925.0,3.6
1807,2026-06-16,1800.0,11.2
1925,2026-06-16,4346.0,2691.7
1928,2026-06-16,3296.0,2136.6
1939,2026-06-16,1940.0,91.8
1976,2026-06-16,1740.0,79.9
1994,2026-06-16,553.0,
1997,2026-06-16,3875.0,7.8
2001,2026-06-16,2676.0,222.1
2004,2026-06-16,3315.0,
2036,2026-06-16,164050.0,
2039,2026-06-16,548.0,
2041,2026-06-16,1995.0,
2066,2026-06-16,24205.0,
2067,2026-06-16,28490.0,
2069,2026-06-16,20490.0,
2091,2026-06-16,4566.0,
2112,2026-06-16,420.0,11.6
2114,2026-06-16,611.0,31.3
2157,2026-06-16,956.0,78.8
2169,2026-06-16,1755.0,12.0
2224,2026-06-16,3655.0,12.7
2247,2026-06-16,2279.0,
2255,2026-06-16,210.60000610351562,
2266,2026-06-16,1044.0,20.3
2296,2026-06-16,4720.0,267.9
2304,2026-06-16,894.0,
2326,2026-06-16,3580.0,
2373,2026-06-16,408.0,
2378,2026-06-16,990.0,
2393,2026-06-16,4155.0,
2413,2026-06-16,1586.5,
2415,2026-06-16,1597.0,
2462,2026-06-16,1406.0,
2480,2026-06-16,1685.0,
2498,2026-06-16,2949.0,
2501,2026-06-16,1675.0,
2517,2026-06-16,1082.0,
2560,2026-06-16,50980.0,
2587,2026-06-16,4325.0,
2602,2026-06-16,1803.0,
2622,2026-06-16,1746.0,
2623,2026-06-16,1953.0,
2681,2026-06-16,2089.0,
2694,2026-06-16,70.0,
2700,2026-06-16,1813.0,
2730,2026-06-16,2380.0,
2735,2026-06-16,603.0,
2737,2026-06-16,15250.0,
2801,2026-06-16,1578.5,
2816,2026-06-16,1404.0,
2819,2026-06-16,2368.0,
2852,2026-06-16,172.1999969482422,
2860,2026-06-16,3136.0,
2861,2026-06-16,5860.0,
2872,2026-06-16,2144.0,
2910,2026-06-16,1297.0,
2916,2026-06-16,710.0,
2917,2026-06-16,914.0,
2926,2026-06-16,98.0,
2981,2026-06-16,1906.0,
2984,2026-06-16,698.0,
2993,2026-06-16,2137.0,
2998,2026-06-16,482.0,
3036,2026-06-16,2380.0,
3068,2026-06-16,2860.0,
3071,2026-06-16,99.0,
3082,2026-06-16,973.0,
3087,2026-06-16,2644.0,
3089,2026-06-16,1127.0,
3132,2026-06-16,3222.0,
3134,2026-06-16,333.0,
3140,2026-06-16,1068.0,
3168,2026-06-16,1358.0,
3321,2026-06-16,1727.0,
3370,2026-06-16,480.0,
3375,2026-06-16,1606.0,
3386,2026-06-16,1234.0,
3387,2026-06-16,708.0,
3397,2026-06-16,3733.0,
3399,2026-06-16,3315.0,
3401,2026-06-16,1641.0,
3407,2026-06-16,1761.5,
3418,2026-06-16,1101.0,
3434,2026-06-16,1199.0,
3435,2026-06-16,1370.0,
3441,2026-06-16,3065.0,
3445,2026-06-16,6980.0,
3446,2026-06-16,1589.0,
3451,2026-06-16,128700.0,
3452,2026-06-16,1424.0,
3467,2026-06-16,2450.0,
3470,2026-06-16,107500.0,
3482,2026-06-16,2938.0,
3544,2026-06-16,837.0,
3623,2026-06-16,994.0,
3653,2026-06-16,578.0,
3660,2026-06-16,371.0,
3662,2026-06-16,922.0,
3679,2026-06-16,380.0,
3719,2026-06-16,197.0,
3753,2026-06-16,142.0,
3802,2026-06-16,462.0,
3804,2026-06-16,454.0,
3823,2026-06-16,32.0,
3877,2026-06-16,1990.0,
3880,2026-06-16,946.0,
3904,2026-06-16,389.0,
3911,2026-06-16,176.0,
3925,2026-06-16,1164.0,
3946,2026-06-16,3805.0,
3963,2026-06-16,286.0,
3986,2026-06-16,533.0,
4015,2026-06-16,467.0,
4041,2026-06-16,3575.0,
4057,2026-06-16,353.0,
4061,2026-06-16,4202.0,
4068,2026-06-16,1728.0,
4082,2026-06-16,2015.0,
4151,2026-06-16,2401.5,
4178,2026-06-16,534.0,
4229,2026-06-16,4880.0,
4255,2026-06-16,2451.0,
4290,2026-06-16,641.0,
4299,2026-06-16,1146.0,
4324,2026-06-16,3122.0,
4370,2026-06-16,296.0,
4401,2026-06-16,4049.0,
4409,2026-06-16,721.0,
4427,2026-06-16,199.0,
4432,2026-06-16,2316.0,
4450,2026-06-16,1922.0,
4483,2026-06-16,2758.0,
4487,2026-06-16,210.0,
4496,2026-06-16,814.0,
